Language,SourceWord,TargetWord,SourceWordSyl,TargetWordSyl,TargetOrthography,Translation,Reference,Notes
Cape Verdean Sao Vicente,t̠ʃega,ʃɨˈɡaɾ,t̠ʃe.ga,ʃɨ.ˈɡaɾ,chegar,arrive,Baptista2019[271-277],
Cape Verdean Sao Vicente,konta,kõˈtaɾ,kon.ta,kõ.ˈtaɾ,contar,count,Baptista2019[271-277],
Cape Verdean Sao Vicente,konta,kõˈtaɾ,kon.ta,kõ.ˈtaɾ,contar,count,Baptista2019[271-277],
Cape Verdean Sao Vicente,sapa,ɐsɐˈpaɾ,sa.pa,ɐ.sɐ.ˈpaɾ,assapar,cut,Baptista2019[271-277],
Cape Verdean Sao Vicente,sapa,ɐsɐˈpaɾ,sa.pa,ɐ.sɐ.ˈpaɾ,assapar,cut,Baptista2019[271-277],
Cape Verdean Sao Vicente,sapa,ɐsɐˈpaɾ,sa.pa,ɐ.sɐ.ˈpaɾ,assapar,cut,Baptista2019[271-277],
Cape Verdean Sao Vicente,koɾta,kuɾˈtaɾ,koɾ.ta,kuɾ.ˈtaɾ,cortar,cut,Baptista2019[271-277],
Cape Verdean Sao Vicente,koɾta,kuɾˈtaɾ,koɾ.ta,kuɾ.ˈtaɾ,cortar,cut,Baptista2019[271-277],
Cape Verdean Sao Vicente,dia,ˈdiɐ,di.a,ˈdi.ɐ,dia,day,Baptista2019[271-277],
Cape Verdean Sao Vicente,dia,ˈdiɐ,di.a,ˈdi.ɐ,dia,day,Baptista2019[271-277],
Cape Verdean Sao Vicente,moɾe,muˈʀeɾ,mo.ɾe,mu.ˈʀeɾ,morrer,die,Baptista2019[271-277],
Cape Verdean Sao Vicente,moɾe,muˈʀeɾ,mo.ɾe,mu.ˈʀeɾ,morrer,die,Baptista2019[271-277],
Cape Verdean Sao Vicente,kava,kɐˈvaɾ,ka.va,kɐ.ˈvaɾ,cavar,dig,Baptista2019[271-277],
Cape Verdean Sao Vicente,kava,kɐˈvaɾ,ka.va,kɐ.ˈvaɾ,cavar,dig,Baptista2019[271-277],
Cape Verdean Sao Vicente,ʃuʒ,ˈsuʒu,ʃuʒ,ˈsu.ʒu,sujo,dirty,Baptista2019[271-277],
Cape Verdean Sao Vicente,ʃuʒ,ˈsuʒu,ʃuʒ,ˈsu.ʒu,sujo,dirty,Baptista2019[271-277],
Cape Verdean Sao Vicente,inkaɾdid,ẽkɐɾˈdidu,in.kaɾ.did,ẽ.kɐɾ.ˈdi.du,encardido,dirty,Baptista2019[271-277],
Cape Verdean Sao Vicente,inkaɾdid,ẽkɐɾˈdidu,in.kaɾ.did,ẽ.kɐɾ.ˈdi.du,encardido,dirty,Baptista2019[271-277],
Cape Verdean Sao Vicente,inkaɾdid,ẽkɐɾˈdidu,in.kaɾ.did,ẽ.kɐɾ.ˈdi.du,encardido,dirty,Baptista2019[271-277],
Cape Verdean Sao Vicente,inkaɾdid,ẽkɐɾˈdidu,in.kaɾ.did,ẽ.kɐɾ.ˈdi.du,encardido,dirty,Baptista2019[271-277],
Cape Verdean Sao Vicente,kot̠ʃoɾ,kɐˈʃoʀu,ko.t̠ʃoɾ,kɐ.ˈʃo.ʀu,cachorro,dog,Baptista2019[271-277],
Cape Verdean Sao Vicente,kot̠ʃoɾ,kɐˈʃoʀu,ko.t̠ʃoɾ,kɐ.ˈʃo.ʀu,cachorro,dog,Baptista2019[271-277],
Cape Verdean Sao Vicente,kot̠ʃoɾ,kɐˈʃoʀu,ko.t̠ʃoɾ,kɐ.ˈʃo.ʀu,cachorro,dog,Baptista2019[271-277],
Cape Verdean Sao Vicente,bibe,bɨˈbeɾ,bi.be,bɨ.ˈbeɾ,beber,drink,Baptista2019[271-277],
Cape Verdean Sao Vicente,bibe,bɨˈbeɾ,bi.be,bɨ.ˈbeɾ,beber,drink,Baptista2019[271-277],
Cape Verdean Sao Vicente,sek,ˈseku,sek,ˈse.ku,seco,dry,Baptista2019[271-277],
Cape Verdean Sao Vicente,sek,ˈseku,sek,ˈse.ku,seco,dry,Baptista2019[271-277],
Cape Verdean Sao Vicente,teɾ,teɾ,teɾ,teɾ,ter,have,Baptista2019[271-277],
Cape Verdean Sao Vicente,mok,ˈmoku,mok,ˈmo.ku,moco,dull,Baptista2019[271-277],
Cape Verdean Sao Vicente,mok,ˈmoku,mok,ˈmo.ku,moco,dull,Baptista2019[271-277],
Cape Verdean Sao Vicente,teɾa,ˈtɛʀɐ,te.ɾa,ˈtɛ.ʀɐ,terra,dust,Baptista2019[271-277],
Cape Verdean Sao Vicente,teɾa,ˈtɛʀɐ,te.ɾa,ˈtɛ.ʀɐ,terra,dust,Baptista2019[271-277],
Cape Verdean Sao Vicente,po,po,po,po,pó,dust,Baptista2019[271-277],
Cape Verdean Sao Vicente,pueɾa,ˈpuɐjɾɐ,pu.e.ɾa,ˈpu.ɐj.ɾɐ,poeira,dust,Baptista2019[271-277],
Cape Verdean Sao Vicente,pueɾa,ˈpuɐjɾɐ,pu.e.ɾa,ˈpu.ɐj.ɾɐ,poeira,dust,Baptista2019[271-277],
Cape Verdean Sao Vicente,pueɾa,ˈpuɐjɾɐ,pu.e.ɾa,ˈpu.ɐj.ɾɐ,poeira,dust,Baptista2019[271-277],
Cape Verdean Sao Vicente,oɾea,ɔˈɾɐʎɐ,o.ɾe.a,ɔ.ˈɾɐ.ʎɐ,orelha,ear,Baptista2019[271-277],
Cape Verdean Sao Vicente,oɾea,ɔˈɾɐʎɐ,o.ɾe.a,ɔ.ˈɾɐ.ʎɐ,orelha,ear,Baptista2019[271-277],
Cape Verdean Sao Vicente,oɾea,ɔˈɾɐʎɐ,o.ɾe.a,ɔ.ˈɾɐ.ʎɐ,orelha,ear,Baptista2019[271-277],
Cape Verdean Sao Vicente,t̠ʃon,t̠ʃɐ̃w̃,t̠ʃon,t̠ʃɐ̃w̃,chão,earth,Baptista2019[271-277],
Cape Verdean Sao Vicente,kme,kuˈmeɾ,kme,ku.ˈmeɾ,comer,eat,Baptista2019[271-277],
Cape Verdean Sao Vicente,kme,kuˈmeɾ,kme,ku.ˈmeɾ,comer,eat,Baptista2019[271-277],
Cape Verdean Sao Vicente,ov,ˈovu,ov,ˈo.vu,ovo,egg,Baptista2019[271-277],
Cape Verdean Sao Vicente,ov,ˈovu,ov,ˈo.vu,ovo,egg,Baptista2019[271-277],
Cape Verdean Sao Vicente,oi,ˈoʎu,oi,ˈo.ʎu,olho,eye,Baptista2019[271-277],
Cape Verdean Sao Vicente,oi,ˈoʎu,oi,ˈo.ʎu,olho,eye,Baptista2019[271-277],
Cape Verdean Sao Vicente,kei,kɐˈiɾ,kei,kɐ.ˈiɾ,cair,fall,Baptista2019[271-277],
Cape Verdean Sao Vicente,kei,kɐˈiɾ,kei,kɐ.ˈiɾ,cair,fall,Baptista2019[271-277],
Cape Verdean Sao Vicente,lonʒ,ˈlõʒɨ,lonʒ,ˈlõ.ʒɨ,longe,far,Baptista2019[271-277],
Cape Verdean Sao Vicente,lonʒ,ˈlõʒɨ,lonʒ,ˈlõ.ʒɨ,longe,far,Baptista2019[271-277],
Cape Verdean Sao Vicente,guɾduɾa,ɡuɾˈduɾɐ,guɾ.du.ɾa,ɡuɾ.ˈdu.ɾɐ,gordura,fat,Baptista2019[271-277],
Cape Verdean Sao Vicente,guɾduɾa,ɡuɾˈduɾɐ,guɾ.du.ɾa,ɡuɾ.ˈdu.ɾɐ,gordura,fat,Baptista2019[271-277],
Cape Verdean Sao Vicente,guɾduɾa,ɡuɾˈduɾɐ,guɾ.du.ɾa,ɡuɾ.ˈdu.ɾɐ,gordura,fat,Baptista2019[271-277],
Cape Verdean Sao Vicente,baɲa,ˈbɐ̃ɲɐ,ba.ɲa,ˈbɐ̃.ɲɐ,banha,fat,Baptista2019[271-277],
Cape Verdean Sao Vicente,baɲa,ˈbɐ̃ɲɐ,ba.ɲa,ˈbɐ̃.ɲɐ,banha,fat,Baptista2019[271-277],
Cape Verdean Sao Vicente,pai,paj,pai,paj,pai,father,Baptista2019[271-277],
Cape Verdean Sao Vicente,tenmed,tɐ̃j̃ˈmedu,ten.med,tɐ̃j̃.ˈme.du,tem medo,fear,Baptista2019[271-277],
Cape Verdean Sao Vicente,tenmed,tɐ̃j̃ˈmedu,ten.med,tɐ̃j̃.ˈme.du,tem medo,fear,Baptista2019[271-277],
Cape Verdean Sao Vicente,tenmed,tɐ̃j̃ˈmedu,ten.med,tɐ̃j̃.ˈme.du,tem medo,fear,Baptista2019[271-277],
Cape Verdean Sao Vicente,pena,ˈpenɐ,pe.na,ˈpe.nɐ,pena,feather,Baptista2019[271-277],
Cape Verdean Sao Vicente,pena,ˈpenɐ,pe.na,ˈpe.nɐ,pena,feather,Baptista2019[271-277],
Cape Verdean Sao Vicente,pok,ˈpoku,pok,ˈpo.ku,pouco,few,Baptista2019[271-277],
Cape Verdean Sao Vicente,pok,ˈpoku,pok,ˈpo.ku,pouco,few,Baptista2019[271-277],
Cape Verdean Sao Vicente,bkedin,bukaˈdiɲu,bke.din,bu.kɐ.ˈdi.ɲu,bocadinho,few,Baptista2019[271-277],
Cape Verdean Sao Vicente,bkedin,bukaˈdiɲu,bke.din,bu.kɐ.ˈdi.ɲu,bocadinho,few,Baptista2019[271-277],
Cape Verdean Sao Vicente,bkedin,bukaˈdiɲu,bke.din,bu.kɐ.ˈdi.ɲu,bocadinho,few,Baptista2019[271-277],
Cape Verdean Sao Vicente,bkedin,bukaˈdiɲu,bke.din,bu.kɐ.ˈdi.ɲu,bocadinho,few,Baptista2019[271-277],
Cape Verdean Sao Vicente,kziɲa,kojˈziɲɐ,kzi.ɲa,koj.ˈzi.ɲɐ,coisinha,few,Baptista2019[271-277],
Cape Verdean Sao Vicente,kziɲa,kojˈziɲɐ,kzi.ɲa,koj.ˈzi.ɲɐ,coisinha,few,Baptista2019[271-277],
Cape Verdean Sao Vicente,kziɲa,kojˈziɲɐ,kzi.ɲa,koj.ˈzi.ɲɐ,coisinha,few,Baptista2019[271-277],
Cape Verdean Sao Vicente,bɾiga,bɾiˈɡaɾ,bɾi.ga,bɾi.ˈɡaɾ,brigar,fight,Baptista2019[271-277],
Cape Verdean Sao Vicente,bɾiga,bɾiˈɡaɾ,bɾi.ga,bɾi.ˈɡaɾ,brigar,fight,Baptista2019[271-277],
Cape Verdean Sao Vicente,lum,ˈlumɨ,lum,ˈlu.mɨ,lume,fire,Baptista2019[271-277],
Cape Verdean Sao Vicente,lum,ˈlumɨ,lum,ˈlu.mɨ,lume,fire,Baptista2019[271-277],
Cape Verdean Sao Vicente,peʃ,ˈpejʃɨ,peʃ,ˈpej.ʃɨ,peixe,fish,Baptista2019[271-277],
Cape Verdean Sao Vicente,peʃ,ˈpejʃɨ,peʃ,ˈpej.ʃɨ,peixe,fish,Baptista2019[271-277],
Cape Verdean Sao Vicente,sink,ˈsĩku,sink,ˈsĩ.ku,cinco,five,Baptista2019[271-277],
Cape Verdean Sao Vicente,sink,ˈsĩku,sink,ˈsĩ.ku,cinco,five,Baptista2019[271-277],
Cape Verdean Sao Vicente,boia,bojˈaɾ,boi.a,boj.ˈaɾ,boiar,float,Baptista2019[271-277],
Cape Verdean Sao Vicente,boia,bojˈaɾ,boi.a,boj.ˈaɾ,boiar,float,Baptista2019[271-277],
Cape Verdean Sao Vicente,koɾe,kuˈʀeɾ,ko.ɾe,ku.ˈʀeɾ,correr,flow,Baptista2019[271-277],
Cape Verdean Sao Vicente,koɾe,kuˈʀeɾ,ko.ɾe,ku.ˈʀeɾ,correr,flow,Baptista2019[271-277],
Cape Verdean Sao Vicente,floɾ,ˈfloɾ,floɾ,ˈfloɾ,flor,flower,Baptista2019[271-277],
Cape Verdean Sao Vicente,vuə,ˈvuaɾ,vuə,ˈvu.aɾ,voar,fly,Baptista2019[271-277],
Cape Verdean Sao Vicente,vuə,ˈvuaɾ,vuə,ˈvu.aɾ,voar,fly,Baptista2019[271-277],
Cape Verdean Sao Vicente,nevueɾ,nɨvuˈɐjɾu,ne.vu.eɾ,nɨ.vu.ˈɐj.ɾu,nevoeiro,fog,Baptista2019[271-277],
Cape Verdean Sao Vicente,nevueɾ,nɨvuˈɐjɾu,ne.vu.eɾ,nɨ.vu.ˈɐj.ɾu,nevoeiro,fog,Baptista2019[271-277],
Cape Verdean Sao Vicente,nevueɾ,nɨvuˈɐjɾu,ne.vu.eɾ,nɨ.vu.ˈɐj.ɾu,nevoeiro,fog,Baptista2019[271-277],
Cape Verdean Sao Vicente,nevueɾ,nɨvuˈɐjɾu,ne.vu.eɾ,nɨ.vu.ˈɐj.ɾu,nevoeiro,fog,Baptista2019[271-277],
Cape Verdean Sao Vicente,pe,ˈpɛ,pe,ˈpɛ,pé,foot,Baptista2019[271-277],
Cape Verdean Sao Vicente,kuat,ˈkuatɾu,ku.at,ˈkua.tɾu,quatro,four,Baptista2019[271-277],
Cape Verdean Sao Vicente,kuat,ˈkuatɾu,ku.at,ˈkua.tɾu,quatro,four,Baptista2019[271-277],
Cape Verdean Sao Vicente,ʒela,ʒɨˈlaɾ,ʒe.la,ʒɨ.ˈlaɾ,gelar,freeze,Baptista2019[271-277],
Cape Verdean Sao Vicente,ʒela,ʒɨˈlaɾ,ʒe.la,ʒɨ.ˈlaɾ,gelar,freeze,Baptista2019[271-277],
Cape Verdean Sao Vicente,fɾuta,ˈfɾutɐ,fɾu.ta,ˈfɾu.tɐ,fruta,fruit,Baptista2019[271-277],
Cape Verdean Sao Vicente,fɾuta,ˈfɾutɐ,fɾu.ta,ˈfɾu.tɐ,fruta,fruit,Baptista2019[271-277],
Cape Verdean Sao Vicente,da,ˈdaɾ,da,ˈdaɾ,dar,give,Baptista2019[271-277],
Cape Verdean Sao Vicente,bon,ˈbõ,bon,ˈbõ,bom,good,Baptista2019[271-277],
Cape Verdean Sao Vicente,eɾva,ˈɛɾvɐ,eɾ.va,ˈɛɾ.vɐ,erva,grass,Baptista2019[271-277],
Cape Verdean Sao Vicente,eɾva,ˈɛɾvɐ,eɾ.va,ˈɛɾ.vɐ,erva,grass,Baptista2019[271-277],
Cape Verdean Sao Vicente,paia,ˈpaʎɐ,pa.ia,ˈpa.ʎɐ,palha,straw,Baptista2019[271-277],
Cape Verdean Sao Vicente,paia,ˈpaʎɐ,pa.ia,ˈpa.ʎɐ,palha,straw,Baptista2019[271-277],
Cape Verdean Sao Vicente,veɾd,ˈveɾdɨ,veɾ.d,ˈveɾ.dɨ,verde,green,Baptista2019[271-277],
Cape Verdean Sao Vicente,veɾd,ˈveɾdɨ,veɾ.d,ˈveɾ.dɨ,verde,green,Baptista2019[271-277],
Cape Verdean Sao Vicente,tɾipa,ˈtɾipɐ,tɾi.pa,ˈtɾi.pɐ,tripa,guts,Baptista2019[271-277],
Cape Verdean Sao Vicente,tɾipa,ˈtɾipɐ,tɾi.pa,ˈtɾi.pɐ,tripa,guts,Baptista2019[271-277],
Cape Verdean Sao Vicente,kabel,kɐˈbelu,ka.bel,kɐ.ˈbe.lu,cabelo,hair,Baptista2019[271-277],
Cape Verdean Sao Vicente,kabel,kɐˈbelu,ka.bel,kɐ.ˈbe.lu,cabelo,hair,Baptista2019[271-277],
Cape Verdean Sao Vicente,kabel,kɐˈbelu,ka.bel,kɐ.ˈbe.lu,cabelo,hair,Baptista2019[271-277],
Cape Verdean Sao Vicente,mon,ˈmɐ̃w̃,mon,ˈmɐ̃w̃,mão,hand,Baptista2019[271-277],
Cape Verdean Sao Vicente,el,ˈelɨ,el,ˈe.lɨ,ele,he,Baptista2019[271-277],
Cape Verdean Sao Vicente,el,ˈelɨ,el,ˈe.lɨ,ele,he,Baptista2019[271-277],
Cape Verdean Sao Vicente,kabɛsa,kɐˈbesɐ,ka.bɛ.sa,kɐ.ˈbe.sɐ,cabeça,head,Baptista2019[271-277],
Cape Verdean Sao Vicente,kabɛsa,kɐˈbesɐ,ka.bɛ.sa,kɐ.ˈbe.sɐ,cabeça,head,Baptista2019[271-277],
Cape Verdean Sao Vicente,kabɛsa,kɐˈbesɐ,ka.bɛ.sa,kɐ.ˈbe.sɐ,cabeça,head,Baptista2019[271-277],
Cape Verdean Sao Vicente,uvi,oˈviɾ,u.vi,o.ˈviɾ,ouvir,hear,Baptista2019[271-277],
Cape Verdean Sao Vicente,uvi,oˈviɾ,u.vi,o.ˈviɾ,ouvir,hear,Baptista2019[271-277],
Cape Verdean Sao Vicente,koɾason,kuɾɐˈsɐ̃w̃,ko.ɾa.son,ku.ɾɐ.ˈsɐ̃w̃,coração,heart,Baptista2019[271-277],
Cape Verdean Sao Vicente,koɾason,kuɾɐˈsɐ̃w̃,ko.ɾa.son,ku.ɾɐ.ˈsɐ̃w̃,coração,heart,Baptista2019[271-277],
Cape Verdean Sao Vicente,koɾason,kuɾɐˈsɐ̃w̃,ko.ɾa.son,ku.ɾɐ.ˈsɐ̃w̃,coração,heart,Baptista2019[271-277],
Cape Verdean Sao Vicente,pezod,pɨˈzadu,pe.zo.d,pɨ.ˈza.du,pesado,hurt,Baptista2019[271-277],
Cape Verdean Sao Vicente,pezod,pɨˈzadu,pe.zo.d,pɨ.ˈza.du,pesado,hurt,Baptista2019[271-277],
Cape Verdean Sao Vicente,pezod,pɨˈzadu,pe.zo.d,pɨ.ˈza.du,pesado,hurt,Baptista2019[271-277],
Cape Verdean Sao Vicente,li,ɐˈli,li,ɐ.ˈli,ali,here,Baptista2019[271-277],
Cape Verdean Sao Vicente,li,ɐˈli,li,ɐ.ˈli,ali,here,Baptista2019[271-277],
Cape Verdean Sao Vicente,ei,ɐˈi,ei,ɐ.ˈi,aí,here,Baptista2019[271-277],
Cape Verdean Sao Vicente,ei,ɐˈi,ei,ɐ.ˈi,aí,here,Baptista2019[271-277],
Cape Verdean Sao Vicente,da,da,da,da,dá,hit,Baptista2019[271-277],
Cape Verdean Sao Vicente,lonba,ɐɫõˈbaɾ,lon.ba,ɐ.ɫõ.ˈbaɾ,alombar,hit,Baptista2019[271-277],
Cape Verdean Sao Vicente,lonba,ɐɫõˈbaɾ,lon.ba,ɐ.ɫõ.ˈbaɾ,alombar,hit,Baptista2019[271-277],
Cape Verdean Sao Vicente,lonba,ɐɫõˈbaɾ,lon.ba,ɐ.ɫõ.ˈbaɾ,alombar,hit,Baptista2019[271-277],
Cape Verdean Sao Vicente,suʃte,suʃˈteɾ,suʃ.te,suʃ.ˈteɾ,suster,hold,Baptista2019[271-277],
Cape Verdean Sao Vicente,suʃte,suʃˈteɾ,suʃ.te,suʃ.ˈteɾ,suster,hold,Baptista2019[271-277],
Cape Verdean Sao Vicente,guenta,ɐɡwẽˈtaɾ,gu.en.ta,ɐ.ɡwẽ.ˈtaɾ,aguentar,hold,Baptista2019[271-277],
Cape Verdean Sao Vicente,guenta,ɐɡwẽˈtaɾ,gu.en.ta,ɐ.ɡwẽ.ˈtaɾ,aguentar,hold,Baptista2019[271-277],
Cape Verdean Sao Vicente,guenta,ɐɡwẽˈtaɾ,gu.en.ta,ɐ.ɡwẽ.ˈtaɾ,aguentar,hold,Baptista2019[271-277],
Cape Verdean Sao Vicente,sgeɾa,sɨɡuˈɾaɾ,s.ge.ɾa,sɨ.ɡu.ˈɾaɾ,segurar,hold,Baptista2019[271-277],
Cape Verdean Sao Vicente,sgeɾa,sɨɡuˈɾaɾ,s.ge.ɾa,sɨ.ɡu.ˈɾaɾ,segurar,hold,Baptista2019[271-277],
Cape Verdean Sao Vicente,sgeɾa,sɨɡuˈɾaɾ,s.ge.ɾa,sɨ.ɡu.ˈɾaɾ,segurar,hold,Baptista2019[271-277],
Cape Verdean Sao Vicente,mod,ˈmɔdu,mo.d,ˈmɔ.du,modo,how,Baptista2019[271-277],
Cape Verdean Sao Vicente,mod,ˈmɔdu,mo.d,ˈmɔ.du,modo,how,Baptista2019[271-277],
Cape Verdean Sao Vicente,kimaneɾa,kɨmɐˈnejɾɐ,ki.ma.ne.ɾa,kɨ.mɐ.ˈnej.ɾɐ,que maneira,how,Baptista2019[271-277],
Cape Verdean Sao Vicente,kimaneɾa,kɨmɐˈnejɾɐ,ki.ma.ne.ɾa,kɨ.mɐ.ˈnej.ɾɐ,que maneira,how,Baptista2019[271-277],
Cape Verdean Sao Vicente,kimaneɾa,kɨmɐˈnejɾɐ,ki.ma.ne.ɾa,kɨ.mɐ.ˈnej.ɾɐ,que maneira,how,Baptista2019[271-277],
Cape Verdean Sao Vicente,kimaneɾa,kɨmɐˈnejɾɐ,ki.ma.ne.ɾa,kɨ.mɐ.ˈnej.ɾɐ,que maneira,how,Baptista2019[271-277],
Cape Verdean Sao Vicente,kasa,kɐˈsaɾ,ka.sa,kɐ.ˈsaɾ,caçar,hunt,Baptista2019[271-277],
Cape Verdean Sao Vicente,kasa,kɐˈsaɾ,ka.sa,kɐ.ˈsaɾ,caçar,hunt,Baptista2019[271-277],
Cape Verdean Sao Vicente,pega,pɨˈɡaɾ,pe.ga,pɨ.ˈɡaɾ,pegar,hunt,Baptista2019[271-277],
Cape Verdean Sao Vicente,pega,pɨˈɡaɾ,pe.ga,pɨ.ˈɡaɾ,pegar,hunt,Baptista2019[271-277],
Cape Verdean Sao Vicente,meɾid,mɐˈɾidu,me.ɾi.d,mɐ.ˈɾi.du,marido,husband,Baptista2019[271-277],
Cape Verdean Sao Vicente,meɾid,mɐˈɾidu,me.ɾi.d,mɐ.ˈɾi.du,marido,husband,Baptista2019[271-277],
Cape Verdean Sao Vicente,meɾid,mɐˈɾidu,me.ɾi.d,mɐ.ˈɾi.du,marido,husband,Baptista2019[271-277],
Cape Verdean Sao Vicente,kunpaɲeɾ,kõpɐˈɲejɾu,kun.pa.ɲeɾ,kõ.pɐ.ˈɲej.ɾu,companheiro,husband,Baptista2019[271-277],
Cape Verdean Sao Vicente,kunpaɲeɾ,kõpɐˈɲejɾu,kun.pa.ɲeɾ,kõ.pɐ.ˈɲej.ɾu,companheiro,husband,Baptista2019[271-277],
Cape Verdean Sao Vicente,kunpaɲeɾ,kõpɐˈɲejɾu,kun.pa.ɲeɾ,kõ.pɐ.ˈɲej.ɾu,companheiro,husband,Baptista2019[271-277],
Cape Verdean Sao Vicente,kunpaɲeɾ,kõpɐˈɲejɾu,kun.pa.ɲeɾ,kõ.pɐ.ˈɲej.ɾu,companheiro,husband,Baptista2019[271-277],
Cape Verdean Sao Vicente,n,ɐj̃,n,ɐj̃,em,in,Baptista2019[271-277],
Cape Verdean Sao Vicente,ʒel,ˈʒelu,ʒel,ˈʒe.lu,gelo,ice,Baptista2019[271-277],
Cape Verdean Sao Vicente,ʒel,ˈʒelu,ʒel,ˈʒe.lu,gelo,ice,Baptista2019[271-277],
Cape Verdean Sao Vicente,se,sɨ,se,sɨ,se,if,Baptista2019[271-277],
Cape Verdean Sao Vicente,dent,ˈdẽtɾu,den.t,ˈdẽ.tɾu,dentro,inside,Baptista2019[271-277],
Cape Verdean Sao Vicente,dent,ˈdẽtɾu,den.t,ˈdẽ.tɾu,dentro,inside,Baptista2019[271-277],
Cape Verdean Sao Vicente,mata,mɐˈtaɾ,ma.ta,mɐ.ˈtaɾ,matar,kill,Baptista2019[271-277],
Cape Verdean Sao Vicente,mata,mɐˈtaɾ,ma.ta,mɐ.ˈtaɾ,matar,kill,Baptista2019[271-277],
Cape Verdean Sao Vicente,konʃe,kuɲɨˈseɾ,kon.ʃe,ku.ɲɨ.ˈseɾ,conhecer,know,Baptista2019[271-277],
Cape Verdean Sao Vicente,konʃe,kuɲɨˈseɾ,kon.ʃe,ku.ɲɨ.ˈseɾ,conhecer,know,Baptista2019[271-277],
Cape Verdean Sao Vicente,konʃe,kuɲɨˈseɾ,kon.ʃe,ku.ɲɨ.ˈseɾ,conhecer,know,Baptista2019[271-277],
Cape Verdean Sao Vicente,sabe,sɐˈbeɾ,sa.be,sɐ.ˈbeɾ,saber,know,Baptista2019[271-277],
Cape Verdean Sao Vicente,sabe,sɐˈbeɾ,sa.be,sɐ.ˈbeɾ,saber,know,Baptista2019[271-277],
Cape Verdean Sao Vicente,pɔsa,ˈposɐ,pɔ.sa,ˈpo.sɐ,poça,lake,Baptista2019[271-277],
Cape Verdean Sao Vicente,pɔsa,ˈposɐ,pɔ.sa,ˈpo.sɐ,poça,lake,Baptista2019[271-277],
Cape Verdean Sao Vicente,eɾi,ˈʀiɾ,eɾi,ˈʀiɾ,rir,laugh,Baptista2019[271-277],
Cape Verdean Sao Vicente,fɔʎa,ˈfoʎɐ,fɔ.ʎa,ˈfo.ʎɐ,folha,leaf,Baptista2019[271-277],
Cape Verdean Sao Vicente,fɔʎa,ˈfoʎɐ,fɔ.ʎa,ˈfo.ʎɐ,folha,leaf,Baptista2019[271-277],
Cape Verdean Sao Vicente,skeɾda,iʃˈkeɾdɐ,s.keɾ.da,iʃ.ˈkeɾ.dɐ,esquerda,left,Baptista2019[271-277],
Cape Verdean Sao Vicente,skeɾda,iʃˈkeɾdɐ,s.keɾ.da,iʃ.ˈkeɾ.dɐ,esquerda,left,Baptista2019[271-277],
Cape Verdean Sao Vicente,skeɾda,iʃˈkeɾdɐ,s.keɾ.da,iʃ.ˈkeɾ.dɐ,esquerda,left,Baptista2019[271-277],
Cape Verdean Sao Vicente,pɛɾna,ˈpɛɾnɐ,pɛɾ.na,ˈpɛɾ.nɐ,perna,leg,Baptista2019[271-277],
Cape Verdean Sao Vicente,pɛɾna,ˈpɛɾnɐ,pɛɾ.na,ˈpɛɾ.nɐ,perna,leg,Baptista2019[271-277],
Cape Verdean Sao Vicente,detɔddlɔd,dejˈtadudɨˈladu,de.tɔd.d.lɔ.d,dej.ˈta.du.dɨˈla.du,deitado de lado,lie,Baptista2019[271-277],
Cape Verdean Sao Vicente,detɔddlɔd,dejˈtadudɨˈladu,de.tɔd.d.lɔ.d,dej.ˈta.du.dɨˈla.du,deitado de lado,lie,Baptista2019[271-277],
Cape Verdean Sao Vicente,detɔddlɔd,dejˈtadudɨˈladu,de.tɔd.d.lɔ.d,dej.ˈta.du.dɨˈla.du,deitado de lado,lie,Baptista2019[271-277],
Cape Verdean Sao Vicente,detɔddlɔd,dejˈtadudɨˈladu,de.tɔd.d.lɔ.d,dej.ˈta.du.dɨˈla.du,deitado de lado,lie,Baptista2019[271-277],
Cape Verdean Sao Vicente,detɔddlɔd,dejˈtadudɨˈladu,de.tɔd.d.lɔ.d,dej.ˈta.du.dɨˈla.du,deitado de lado,lie,Baptista2019[271-277],
Cape Verdean Sao Vicente,detɔddlɔd,dejˈtadudɨˈladu,de.tɔd.d.lɔ.d,dej.ˈta.du.dɨˈla.du,deitado de lado,lie,Baptista2019[271-277],
Cape Verdean Sao Vicente,moɾa,muˈɾaɾ,mo.ɾa,mu.ˈɾaɾ,morar,live,Baptista2019[271-277],
Cape Verdean Sao Vicente,moɾa,muˈɾaɾ,mo.ɾa,mu.ˈɾaɾ,morar,live,Baptista2019[271-277],
Cape Verdean Sao Vicente,vive,viˈveɾ,vi.ve,viˈ.veɾ,viver,live,Baptista2019[271-277],
Cape Verdean Sao Vicente,vive,viˈveɾ,vi.ve,vi.ˈveɾ,viver,live,Baptista2019[271-277],
Cape Verdean Sao Vicente,fig,ˈfiɡɐdu,fig,ˈfi.ɡɐ.du,fígado,liver,Baptista2019[271-277],
Cape Verdean Sao Vicente,fig,ˈfiɡɐdu,fig,ˈfi.ɡɐ.du,fígado,liver,Baptista2019[271-277],
Cape Verdean Sao Vicente,fig,ˈfiɡɐdu,fig,ˈfi.ɡɐ.du,fígado,liver,Baptista2019[271-277],
Cape Verdean Sao Vicente,kunpɾid,kõˈpɾidu,kun.pɾi.d,Kõ.ˈpɾi.du,comprido,long,Baptista2019[271-277],
Cape Verdean Sao Vicente,kunpɾid,kõˈpɾidu,kun.pɾi.d,Kõ.ˈpɾi.du,comprido,long,Baptista2019[271-277],
