Language,SourceWord,TargetWord,SourceWordSyllable,TargetWordSyylable,SourceSyllable,TargetSyllable,SourceWordSyl Length,TargetWordSyl Length,PositionSource,PositionTarget,PositionSource Simple,PositionTarget Simple,Previous SourceSyllable,Next SourceSyllable,Previous TargetSyllable,Next TargetSyllable,Process,TargetOrthography,Translation,References,Notes
Fa d’Ambo,soˈxadu,sɨˈkadu,so.ˈxa.du,sɨ.ˈka.du,du,du,3,3,3,3,Final,Final,ˈxa,3,ˈka,3,,"""secado"" enxuto",lean,Bandeira2017[366-412],
Fa d’Ambo,suˈpɛtu,ɨʃˈpɛɾtu,su.ˈpɛ.tu,ɨʃ.ˈpɛɾ.tu,ɨʃ,su,3,3,1,1,Initial,Initial,0,ˈpɛ,0,ˈpɛɾ,,esperto,clever,Bandeira2017[366-412],
Fa d’Ambo,suˈpɛtu,ɨʃˈpɛɾtu,su.ˈpɛ.tu,ɨʃ.ˈpɛɾ.tu,ˈpɛɾ,ˈpɛ,3,3,2,2,Medial,Medial,su,tu,ɨʃ,tu,,esperto,clever,Bandeira2017[366-412],
Fa d’Ambo,suˈpɛtu,ɨʃˈpɛɾtu,su.ˈpɛ.tu,ɨʃ.ˈpɛɾ.tu,tu,tu,3,3,3,3,Final,Final,ˈpɛ,3,ˈpɛɾ,3,,esperto,clever,Bandeira2017[366-412],
Fa d’Ambo,ˈvɛ,ˈvɛʎu,ˈvɛ,ˈvɛ.ʎu,ˈvɛ,ˈvɛ,1,2,1,1,Final,Initial,0,-,0,ʎu,,velho,old,Bandeira2017[366-412],
Fa d’Ambo,ˈvɛ,ˈvɛʎu,ˈvɛ,ˈvɛ.ʎu,ʎu,-,1,2,-,2,-,Final,ˈvɛ,-,ˈvɛ,2,,velho,old,Bandeira2017[366-412],
Fa d’Ambo,ˈzuda,pɨˈsoɐ,ˈzu.da,pɨ.ˈso.ɐ,pɨ,-,2,3,-,1,-,Initial,0,ˈzu,0,ˈso,,pessoa,person,Bandeira2017[366-412],
Fa d’Ambo,ˈzuda,pɨˈsoɐ,ˈzu.da,pɨ.ˈso.ɐ,ˈso,ˈzu,2,3,1,2,Initial,Medial,-,da,pɨ,ɐ,,pessoa,person,Bandeira2017[366-412],
Fa d’Ambo,ˈzuda,pɨˈsoɐ,ˈzu.da,pɨ.ˈso.ɐ,ɐ,da,2,3,2,3,Final,Final,ˈzu,2,ˈso,3,,pessoa,person,Bandeira2017[366-412],
Fa d’Ambo,ˈdɛiʃ,ˈdɛʃ,ˈdɛ.iʃ,ˈdɛʃ,ˈdɛʃ,ˈdɛ,2,1,1,1,Initial,Final,0,iʃ,0,-,,dez,ten,Bandeira2017[366-412],
Fa d’Ambo,ˈdɛiʃ,ˈdɛʃ,ˈdɛ.iʃ,ˈdɛʃ,-,iʃ,2,1,2,-,Final,-,ˈdɛ,2,ˈdɛʃ,-,,dez,ten,Bandeira2017[366-412],
Fa d’Ambo,ˈdosu,ˈdojʃ,ˈdo.su,ˈdojʃ,ˈdojʃ,ˈdo,2,1,1,1,Initial,Final,0,su,0,-,,dois,two,Bandeira2017[366-412],
Fa d’Ambo,ˈdosu,ˈdojʃ,ˈdo.su,ˈdojʃ,-,su,2,1,2,-,Final,-,ˈdo,2,ˈdojʃ,-,,dois,two,Bandeira2017[366-412],
Fa d’Ambo,ˈxatulu,ˈkwatɾu,ˈxa.tu.lu,ˈkwa.tɾu,ˈkwa,ˈxa,3,2,1,1,Initial,Initial,0,tu,0,tɾu,,quatro,four,Bandeira2017[366-412],
Fa d’Ambo,ˈxatulu,ˈkwatɾu,ˈxa.tu.lu,ˈkwa.tɾu,tɾu,tu,3,2,2,2,Medial,Final,ˈxa,lu,ˈkwa,-,,quatro,four,Bandeira2017[366-412],
Fa d’Ambo,ˈxatulu,ˈkwatɾu,ˈxa.tu.lu,ˈkwa.tɾu,-,lu,3,2,3,-,Final,-,tu,3,tɾu,-,,quatro,four,Bandeira2017[366-412],
Fa d’Ambo,mɛˈtad̠ʒi,mɨˈtadɨ,mɛ.ˈta.d̠ʒi,mɨ.ˈta.dɨ,mɨ,mɛ,3,3,1,1,Initial,Initial,0,ˈta,0,ˈta,,metade,half,Bandeira2017[366-412],
Fa d’Ambo,mɛˈtad̠ʒi,mɨˈtadɨ,mɛ.ˈta.d̠ʒi,mɨ.ˈta.dɨ,ˈta,ˈta,3,3,2,2,Medial,Medial,mɛ,d̠ʒi,mɨ,dɨ,,metade,half,Bandeira2017[366-412],
Fa d’Ambo,mɛˈtad̠ʒi,mɨˈtadɨ,mɛ.ˈta.d̠ʒi,mɨ.ˈta.dɨ,dɨ,d̠ʒi,3,3,3,3,Final,Final,ˈta,3,ˈta,3,,metade,half,Bandeira2017[366-412],
Fa d’Ambo,ˈnɔvi,ˈnɔvɨ,ˈnɔ.vi,ˈnɔ.vɨ,ˈnɔ,ˈnɔ,2,2,1,1,Initial,Initial,0,vi,0,vɨ,,nove,nine,Bandeira2017[366-412],
Fa d’Ambo,ˈnɔvi,ˈnɔvɨ,ˈnɔ.vi,ˈnɔ.vɨ,vɨ,vi,2,2,2,2,Final,Final,ˈnɔ,2,ˈnɔ,2,,nove,nine,Bandeira2017[366-412],
Fa d’Ambo,piˈmelu,pɾiˈmɐjɾu,pi.ˈme.lu,pɾi.ˈmɐj.ɾu,pɾi,pi,3,3,1,1,Initial,Initial,0,ˈme,0,ˈmɐj,,primeiro,first,Bandeira2017[366-412],
Fa d’Ambo,piˈmelu,pɾiˈmɐjɾu,pi.ˈme.lu,pɾi.ˈmɐj.ɾu,ˈmɐj,ˈme,3,3,2,2,Medial,Medial,pi,lu,pɾi,ɾu,,primeiro,first,Bandeira2017[366-412],
Fa d’Ambo,piˈmelu,pɾiˈmɐjɾu,pi.ˈme.lu,pɾi.ˈmɐj.ɾu,ɾu,lu,3,3,3,3,Final,Final,ˈme,3,ˈmɐj,3,,primeiro,first,Bandeira2017[366-412],
Fa d’Ambo,ˈseiʃ,ˈsejʃ,ˈse.iʃ,ˈsejʃ,ˈsejʃ,ˈse,2,1,1,1,Initial,Final,0,iʃ,0,-,,seis,six,Bandeira2017[366-412],
Fa d’Ambo,ˈseiʃ,ˈsejʃ,ˈse.iʃ,ˈsejʃ,-,iʃ,2,1,2,-,Final,-,ˈse,2,ˈsejʃ,-,,seis,six,Bandeira2017[366-412],
Fa d’Ambo,ˈsɛtɛ,ˈsɛtɨ,ˈsɛ.tɛ,ˈsɛ.tɨ,ˈsɛ,ˈsɛ,2,2,1,1,Initial,Initial,0,tɛ,0,tɨ,,sete,seven,Bandeira2017[366-412],
Fa d’Ambo,ˈsɛtɛ,ˈsɛtɨ,ˈsɛ.tɛ,ˈsɛ.tɨ,tɨ,tɛ,2,2,2,2,Final,Final,ˈsɛ,2,ˈsɛ,2,,sete,seven,Bandeira2017[366-412],
Fa d’Ambo,ˈʃĩku,ˈsĩku,ˈʃĩ.ku,ˈsĩ.ku,ˈsĩ,ˈʃĩ,2,2,1,1,Initial,Initial,0,ku,0,ku,,cinco,five,Bandeira2017[366-412],
Fa d’Ambo,ˈʃĩku,ˈsĩku,ˈʃĩ.ku,ˈsĩ.ku,ku,ku,2,2,2,2,Final,Final,ˈʃĩ,2,ˈsĩ,2,,cinco,five,Bandeira2017[366-412],
Fa d’Ambo,ˈte:ʃi,ˈtɾeʃ,ˈte:.ʃi,ˈtɾeʃ,ˈtɾeʃ,ˈte:,2,1,1,1,Initial,Final,0,ʃi,0,-,,três,three,Bandeira2017[366-412],
Fa d’Ambo,ˈte:ʃi,ˈtɾeʃ,ˈte:.ʃi,ˈtɾeʃ,-,ʃi,2,1,2,-,Final,-,ˈte:,2,ˈtɾeʃ,-,,três,three,Bandeira2017[366-412],
Fa d’Ambo,ˈũ,ˈũ,ˈũ,ˈũ,ˈũ,ˈũ,1,1,1,1,Final,Final,0,1,0,1,,um,one,Bandeira2017[366-412],
Fa d’Ambo,ˈɔ:tu,ˈojtu,ˈɔ.:tu,ˈoj.tu,ˈoj,ˈɔ.,2,2,1,1,Initial,Initial,0,tu,0,tu,,oito,eight,Bandeira2017[366-412],
Fa d’Ambo,ˈɔ:tu,ˈojtu,ˈɔ.:tu,ˈoj.tu,tu,tu,2,2,2,2,Final,Final,ˈɔ.,2,ˈoj,2,,oito,eight,Bandeira2017[366-412],
Fa d’Ambo,aˈbi,ɐˈbɾiɫ,a.ˈbi,ɐ.ˈbɾiɫ,ɐ,a,2,2,1,1,Initial,Initial,0,ˈbi,0,bɾiɫ,,março,April,Bandeira2017[366-412],
Fa d’Ambo,aˈbi,ɐˈbɾiɫ,a.ˈbi,ɐ.ˈbɾiɫ,bɾiɫ,ˈbi,2,2,2,2,Final,Final,a,2,ɐ,2,,abril,April,Bandeira2017[366-412],
Fa d’Ambo,aˈgoto,ɐˈgoʃtu,a.ˈgo.to,ɐ.ˈgoʃ.tu,ɐ,a,3,3,1,1,Initial,Initial,0,ˈgo,0,ˈgoʃ,,junho,August,Bandeira2017[366-412],
Fa d’Ambo,aˈgoto,ɐˈgoʃtu,a.ˈgo.to,ɐ.ˈgoʃ.tu,ˈgoʃ,ˈgo,3,3,2,2,Medial,Medial,a,to,ɐ,tu,,julho,August,Bandeira2017[366-412],
Fa d’Ambo,aˈgoto,ɐˈgoʃtu,a.ˈgo.to,ɐ.ˈgoʃ.tu,tu,to,3,3,3,3,Final,Final,ˈgo,3,ˈgoʃ,3,,agosto,August,Bandeira2017[366-412],
Fa d’Ambo,aˈmɐ̃ia,amɐˈɲɐ̃,a.ˈmɐ̃.i.a,a.mɐ.ˈɲɐ̃,a,a,4,3,1,1,Initial,Initial,0,ˈmɐ̃,0,mɐ,,amanhã,tomorrow,Bandeira2017[366-412],
Fa d’Ambo,aˈmɐ̃ia,amɐˈɲɐ̃,a.ˈmɐ̃.i.a,a.mɐ.ˈɲɐ̃,mɐ,ˈmɐ̃,4,3,2,2,Medial,Medial,a,i,a,-,,amanhã,tomorrow,Bandeira2017[366-412],
Fa d’Ambo,aˈmɐ̃ia,amɐˈɲɐ̃,a.ˈmɐ̃.i.a,a.mɐ.ˈɲɐ̃,-,i,4,3,3,-,Medial,-,ˈmɐ̃,a,mɐ,ˈɲɐ̃,,amanhã,tomorrow,Bandeira2017[366-412],
Fa d’Ambo,aˈmɐ̃ia,amɐˈɲɐ̃,a.ˈmɐ̃.i.a,a.mɐ.ˈɲɐ̃,ˈɲɐ̃,a,4,3,4,3,Final,Final,i,4,-,3,,amanhã,tomorrow,Bandeira2017[366-412],
Fa d’Ambo,aˈtõte,ɐ̃tiˈɔ̃tɐ̃j̃,a.ˈtõ.te,ɐ̃.ti.ˈɔ̃.tɐ̃j̃,ɐ̃,a,3,4,1,1,Initial,Initial,0,-,0,ti,,anteontem,the day before yesterday,Bandeira2017[366-412],
Fa d’Ambo,aˈtõte,ɐ̃tiˈɔ̃tɐ̃j̃,a.ˈtõ.te,ɐ̃.ti.ˈɔ̃.tɐ̃j̃,ti,-,3,4,-,2,-,Medial,a,ˈtõ,ɐ̃,ˈɔ̃,,anteontem,the day before yesterday,Bandeira2017[366-412],
Fa d’Ambo,aˈtõte,ɐ̃tiˈɔ̃tɐ̃j̃,a.ˈtõ.te,ɐ̃.ti.ˈɔ̃.tɐ̃j̃,ˈɔ̃,ˈtõ,3,4,2,3,Medial,Medial,-,te,ti,tɐ̃j̃,,anteontem,the day before yesterday,Bandeira2017[366-412],
Fa d’Ambo,aˈtõte,ɐ̃tiˈɔ̃tɐ̃j̃,a.ˈtõ.te,ɐ̃.ti.ˈɔ̃.tɐ̃j̃,tɐ̃j̃,te,3,4,3,4,Final,Final,ˈtõ,3,ˈɔ̃,4,,anteontem,the day before yesterday,Bandeira2017[366-412],
Fa d’Ambo,diˈʃiẽbulu,dɨˈzẽbɾu,di.ˈʃi.ẽ.bu.lu,dɨ.ˈzẽ.bɾu,dɨ,di,5,3,1,1,Initial,Initial,0,ˈʃi,0,ˈzẽ,,agosto,December,Bandeira2017[366-412],
Fa d’Ambo,diˈʃiẽbulu,dɨˈzẽbɾu,di.ˈʃi.ẽ.bu.lu,dɨ.ˈzẽ.bɾu,ˈzẽ,ˈʃi,5,3,2,2,Medial,Medial,di,ẽ,dɨ,-,,setembro,December,Bandeira2017[366-412],
Fa d’Ambo,diˈʃiẽbulu,dɨˈzẽbɾu,di.ˈʃi.ẽ.bu.lu,dɨ.ˈzẽ.bɾu,-,ẽ,5,3,3,-,Medial,-,ˈʃi,bu,ˈzẽ,bɾu,,outubro,December,Bandeira2017[366-412],
Fa d’Ambo,diˈʃiẽbulu,dɨˈzẽbɾu,di.ˈʃi.ẽ.bu.lu,dɨ.ˈzẽ.bɾu,bɾu,bu,5,3,4,3,Medial,Final,ẽ,lu,-,-,,novembro,December,Bandeira2017[366-412],
Fa d’Ambo,diˈʃiẽbulu,dɨˈzẽbɾu,di.ˈʃi.ẽ.bu.lu,dɨ.ˈzẽ.bɾu,-,lu,5,3,5,-,Final,-,bu,5,bɾu,-,,dezembro,December,Bandeira2017[366-412],
Fa d’Ambo,ˈd̠ʒja,ˈdiɐ,ˈd̠ʒja,ˈdi.ɐ,ˈdi,ˈd̠ʒja,1,2,1,1,Final,Initial,0,-,0,ɐ,,dia,day,Bandeira2017[366-412],
Fa d’Ambo,ˈd̠ʒja,ˈdiɐ,ˈd̠ʒja,ˈdi.ɐ,ɐ,-,1,2,-,2,-,Final,ˈd̠ʒja,-,ˈdi,2,,dia,day,Bandeira2017[366-412],
Fa d’Ambo,d̠ʒiˈmĩgu,duˈmĩgu,d̠ʒi.ˈmĩ.gu,du.ˈmĩ.gu,du,d̠ʒi,3,3,1,1,Initial,Initial,0,ˈmĩ,0,ˈmĩ,,sexta-feira,sunday,Bandeira2017[366-412],
Fa d’Ambo,d̠ʒiˈmĩgu,duˈmĩgu,d̠ʒi.ˈmĩ.gu,du.ˈmĩ.gu,ˈmĩ,ˈmĩ,3,3,2,2,Medial,Medial,d̠ʒi,gu,du,gu,,sábado,sunday,Bandeira2017[366-412],
Fa d’Ambo,d̠ʒiˈmĩgu,duˈmĩgu,d̠ʒi.ˈmĩ.gu,du.ˈmĩ.gu,gu,gu,3,3,3,3,Final,Final,ˈmĩ,3,ˈmĩ,3,,domingo,sunday,Bandeira2017[366-412],
Fa d’Ambo,febeˈlelu,fɨvɨˈɾejɾu,fe.be.ˈle.lu,fɨ.vɨ.ˈɾej.ɾu,fɨ,fe,4,4,1,1,Initial,Initial,0,be,0,vɨ,,novembro,February,Bandeira2017[366-412],
Fa d’Ambo,febeˈlelu,fɨvɨˈɾejɾu,fe.be.ˈle.lu,fɨ.vɨ.ˈɾej.ɾu,vɨ,be,4,4,2,2,Medial,Medial,fe,ˈle,fɨ,ˈɾej,,dezembro,February,Bandeira2017[366-412],
Fa d’Ambo,febeˈlelu,fɨvɨˈɾejɾu,fe.be.ˈle.lu,fɨ.vɨ.ˈɾej.ɾu,ˈɾej,ˈle,4,4,3,3,Medial,Medial,be,lu,vɨ,ɾu,,janeiro,February,Bandeira2017[366-412],
Fa d’Ambo,febeˈlelu,fɨvɨˈɾejɾu,fe.be.ˈle.lu,fɨ.vɨ.ˈɾej.ɾu,ɾu,lu,4,4,4,4,Final,Final,ˈle,4,ˈɾej,4,,fevereiro,February,Bandeira2017[366-412],
Fa d’Ambo,ˈkĩtaˈfɛla,ˈkĩtɐˈfɐjɾɐ,ˈkĩ.ta.ˈfɛ.la,ˈkĩ.tɐ.ˈfɐj.ɾɐ,ˈkĩ,ˈkĩ,4,4,1,1,Initial,Initial,0,ta,0,tɐ,,segunda-feira,thursday,Bandeira2017[366-412],
Fa d’Ambo,ˈkĩtaˈfɛla,ˈkĩtɐˈfɐjɾɐ,ˈkĩ.ta.ˈfɛ.la,ˈkĩ.tɐ.ˈfɐj.ɾɐ,tɐ,ta,4,4,2,2,Medial,Medial,ˈkĩ,ˈfɛ,ˈkĩ,ˈfɐj,,terça-feira,thursday,Bandeira2017[366-412],
Fa d’Ambo,ˈkĩtaˈfɛla,ˈkĩtɐˈfɐjɾɐ,ˈkĩ.ta.ˈfɛ.la,ˈkĩ.tɐ.ˈfɐj.ɾɐ,ˈfɐj,ˈfɛ,4,4,3,3,Medial,Medial,ta,la,tɐ,ɾɐ,,quarta-feira,thursday,Bandeira2017[366-412],
Fa d’Ambo,ˈkĩtaˈfɛla,ˈkĩtɐˈfɐjɾɐ,ˈkĩ.ta.ˈfɛ.la,ˈkĩ.tɐ.ˈfɐj.ɾɐ,ɾɐ,la,4,4,4,4,Final,Final,ˈfɛ,4,ˈfɐj,4,,quinta-feira,thursday,Bandeira2017[366-412],
Fa d’Ambo,ˈxwataˈfɛla,ˈkwaɾtaˈfɐjɾɐ,ˈxwa.ta.ˈfɛ.la,ˈkwaɾ.tɐ.ˈfɐj.ɾɐ,ˈkwaɾ,ˈxwa,4,4,1,1,Initial,Initial,0,ta,0,tɐ,,domingo,wednesday,Bandeira2017[366-412],
Fa d’Ambo,ˈxwataˈfɛla,ˈkwaɾtaˈfɐjɾɐ,ˈxwa.ta.ˈfɛ.la,ˈkwaɾ.tɐ.ˈfɐj.ɾɐ,tɐ,ta,4,4,2,2,Medial,Medial,ˈxwa,ˈfɛ,ˈkwaɾ,ˈfɐj,,segunda-feira,wednesday,Bandeira2017[366-412],
Fa d’Ambo,ˈxwataˈfɛla,ˈkwaɾtaˈfɐjɾɐ,ˈxwa.ta.ˈfɛ.la,ˈkwaɾ.tɐ.ˈfɐj.ɾɐ,ˈfɐj,ˈfɛ,4,4,3,3,Medial,Medial,ta,la,tɐ,ɾɐ,,terça-feira,wednesday,Bandeira2017[366-412],
Fa d’Ambo,ˈxwataˈfɛla,ˈkwaɾtaˈfɐjɾɐ,ˈxwa.ta.ˈfɛ.la,ˈkwaɾ.tɐ.ˈfɐj.ɾɐ,ɾɐ,la,4,4,4,4,Final,Final,ˈfɛ,4,ˈfɐj,4,,quarta-feira,wednesday,Bandeira2017[366-412],
Fa d’Ambo,ˈmalusu,ˈmaɾsu,ˈma.lu.su,ˈmaɾ.su,ˈmaɾ,ˈma,3,2,1,1,Initial,Initial,0,lu,0,-,,janeiro,March,Bandeira2017[366-412],
Fa d’Ambo,ˈmalusu,ˈmaɾsu,ˈma.lu.su,ˈmaɾ.su,-,lu,3,2,2,-,Medial,-,ˈma,su,ˈmaɾ,su,,fevereiro,March,Bandeira2017[366-412],
Fa d’Ambo,ˈmalusu,ˈmaɾsu,ˈma.lu.su,ˈmaɾ.su,su,su,3,2,3,2,Final,Final,lu,3,-,2,,março,March,Bandeira2017[366-412],
Fa d’Ambo,ˈnot̠ʃi,ˈnojtɨ,ˈno.t̠ʃi,ˈnoj.tɨ,ˈnoj,ˈno,2,2,1,1,Initial,Initial,0,t̠ʃi,0,tɨ,,noite,good night,Bandeira2017[366-412],
Fa d’Ambo,ˈnot̠ʃi,ˈnojtɨ,ˈno.t̠ʃi,ˈnoj.tɨ,tɨ,t̠ʃi,2,2,2,2,Final,Final,ˈno,2,ˈnoj,2,,noite,good night,Bandeira2017[366-412],
Fa d’Ambo,ˈoze,ˈoʒɨ,ˈo.ze,ˈo.ʒɨ,ˈo,ˈo,2,2,1,1,Initial,Initial,0,ze,0,ʒɨ,,hoje,today,Bandeira2017[366-412],
Fa d’Ambo,ˈoze,ˈoʒɨ,ˈo.ze,ˈo.ʒɨ,ʒɨ,ze,2,2,2,2,Final,Final,ˈo,2,ˈo,2,,hoje,today,Bandeira2017[366-412],
Fa d’Ambo,ˈsabudu,ˈsabɐdu,ˈsa.bu.du,ˈsa.bɐ.du,ˈsa,ˈsa,3,3,1,1,Initial,Initial,0,ba,0,bɐ,,quinta-feira,saturday,Bandeira2017[366-412],
Fa d’Ambo,ˈsabudu,ˈsabɐdu,ˈsa.bu.du,ˈsa.bɐ.du,bɐ,ba,3,3,2,2,Medial,Medial,ˈsa,du,ˈsa,du,,sexta-feira,saturday,Bandeira2017[366-412],
Fa d’Ambo,ˈsabudu,ˈsabɐdu,ˈsa.bu.du,ˈsa.bɐ.du,du,du,3,3,3,3,Final,Final,ba,3,bɐ,3,,sábado,saturday,Bandeira2017[366-412],
Fa d’Ambo,sũdɐˈfɛlɐ,sɨˈgũdɐˈfejɾɐ,sũ.dɐ.ˈfɛ.lɐ,sɨ.ˈgũ.dɐ.ˈfej.ɾɐ,sɨ,sũ,4,5,1,1,Initial,Initial,0,dɐ,0,ˈgũ,,segundafeira,Monday,Bandeira2017[366-412],
Fa d’Ambo,sũdɐˈfɛlɐ,sɨˈgũdɐˈfejɾɐ,sũ.dɐ.ˈfɛ.lɐ,sɨ.ˈgũ.dɐ.ˈfej.ɾɐ,ˈgũ,dɐ,4,5,2,2,Medial,Medial,sũ,ˈfɛ,sɨ,ˈfɐj,,segundafeira,Monday,Bandeira2017[366-412],
Fa d’Ambo,sũdɐˈfɛlɐ,sɨˈgũdɐˈfejɾɐ,sũ.dɐ.ˈfɛ.lɐ,sɨ.ˈgũ.dɐ.ˈfej.ɾɐ,ˈfɐj,ˈfɛ,4,5,3,3,Medial,Medial,dɐ,la,ˈgũ,ɾɐ,,segundafeira,Monday,Bandeira2017[366-412],
Fa d’Ambo,sũdɐˈfɛlɐ,sɨˈgũdɐˈfejɾɐ,sũ.dɐ.ˈfɛ.lɐ,sɨ.ˈgũ.dɐ.ˈfej.ɾɐ,ɾɐ,la,4,5,4,4,Final,Medial,ˈfɛ,4,ˈfɐj,4,,segundafeira,Monday,Bandeira2017[366-412],
Fa d’Ambo,ˈsistaˈfɛla,ˈsɐʃtɐˈfɐjɾɐ,ˈsis.ta.ˈfɛ.la,ˈsɐʃ.tɐ.ˈfɐj.ɾɐ,ˈsɐjʃ,ˈsis,4,4,1,1,Initial,Initial,0,ta,0,1,,sextafeira,Friday,Bandeira2017[366-412],
Fa d’Ambo,ˈsistaˈfɛla,ˈsɐjʃtɐˈfɐjɾɐ,ˈsis.ta.ˈfɛ.la,ˈsɐjʃ.tɐ.ˈfɐj.ɾɐ,tɐ,ta,4,4,2,2,Medial,Medial,ˈsis,ˈfɛ,0,2,,sextafeira,Friday,Bandeira2017[366-412],
Fa d’Ambo,ˈsistaˈfɛla,ˈsɐʃtɐˈfɐjɾɐ,ˈsis.ta.ˈfɛ.la,ˈsɐʃ.tɐ.ˈfɐj.ɾɐ,ˈfɐj,ˈfɛ,4,4,3,3,Medial,Medial,ta,la,0,ɾɐ,,sextafeira,Friday,Bandeira2017[366-412],
Fa d’Ambo,ˈsistaˈfɛla,ˈsɐʃtɐˈfɐjɾɐ,ˈsis.ta.ˈfɛ.la,ˈsɐʃ.tɐ.ˈfɐj.ɾɐ,ɾɐ,la,4,4,4,4,Final,Final,ˈfɛ,4,ˈfɐj,4,,sextafeira,Friday,Bandeira2017[366-412],
Fa d’Ambo,ˈtad̠ʒi,ˈtaɾdɨ,ˈta.d̠ʒi,ˈtaɾ.dɨ,ˈtaɾ,ˈta,2,2,1,1,Initial,Initial,0,d̠ʒi,0,dɨ,,tarde,afternoon,Bandeira2017[366-412],
Fa d’Ambo,ˈtad̠ʒi,ˈtaɾdɨ,ˈta.d̠ʒi,ˈtaɾ.dɨ,dɨ,d̠ʒi,2,2,2,2,Final,Final,ˈta,2,ˈtaɾ,2,,tarde,afternoon,Bandeira2017[366-412],
Fa d’Ambo,ˈtɛ:saˈfɛla,ˈteɾsɐˈfɐjɾɐ,ˈtɛ:.sa.ˈfɛ.la,ˈteɾ.sɐ.ˈfɐj.ɾɐ,ˈteɾ,ˈtɛ:,4,4,1,1,Initial,Initial,0,sa,0,sɐ,,terçafeira,Tuesday,Bandeira2017[366-412],
Fa d’Ambo,ˈtɛ:saˈfɛla,ˈteɾsɐˈfɐjɾɐ,ˈtɛ:.sa.ˈfɛ.la,ˈteɾ.sɐ.ˈfɐj.ɾɐ,sɐ,sa,4,4,2,2,Medial,Medial,ˈtɛ:,ˈfɛ,ˈteɾ,ˈfɐj,,terçafeira,Tuesday,Bandeira2017[366-412],
Fa d’Ambo,ˈtɛ:saˈfɛla,ˈteɾsɐˈfɐjɾɐ,ˈtɛ:.sa.ˈfɛ.la,ˈteɾ.sɐ.ˈfɐj.ɾɐ,ˈfɐj,ˈfɛ,4,4,3,3,Medial,Medial,sa,la,sɐ,ɾɐ,,terçafeira,Tuesday,Bandeira2017[366-412],
Fa d’Ambo,ˈtɛ:saˈfɛla,ˈteɾsɐˈfɐjɾɐ,ˈtɛ:.sa.ˈfɛ.la,ˈteɾ.sɐ.ˈfɐj.ɾɐ,ɾɐ,la,4,4,4,4,Final,Final,ˈfɛ,4,ˈfɐj,4,,terçafeira,Tuesday,Bandeira2017[366-412],
Fa d’Ambo,zeˈnelu,ʒɐˈnejɾu,ze.ˈne.lu,ʒɐ.ˈnej.ɾu,ʒɐ,ze,3,3,1,1,Initial,Initial,0,ˈne,0,ˈnej,,novembro,January,Bandeira2017[366-412],
Fa d’Ambo,zeˈnelu,ʒɐˈnejɾu,ze.ˈne.lu,ʒɐ.ˈnej.ɾu,ˈnej,ˈne,3,3,2,2,Medial,Medial,ze,lu,ʒɐ,ɾu,,dezembro,January,Bandeira2017[366-412],
Fa d’Ambo,zeˈnelu,ʒɐˈnejɾu,ze.ˈne.lu,ʒɐ.ˈnej.ɾu,ɾu,lu,3,3,3,3,Final,Final,ˈne,3,ˈnej,3,,janeiro,January,Bandeira2017[366-412],
Fa d’Ambo,ˈzulu,ˈʒuʎu,ˈzu.lu,ˈʒu.ʎu,ˈʒu,ˈzu,2,2,1,1,Initial,Initial,0,lu,0,ʎu,,junho,July,Bandeira2017[366-412],
Fa d’Ambo,ˈzulu,ˈʒuʎu,ˈzu.lu,ˈʒu.ʎu,ʎu,lu,2,2,2,2,Final,Final,ˈzu,2,ˈʒu,2,,julho,July,Bandeira2017[366-412],
Fa d’Ambo,ˈzuju,ˈʒuɲu,ˈzu.ju,ˈʒu.ɲu,ˈʒu,ˈzu,2,2,1,1,Initial,Initial,0,ju,0,ɲu,,maio,June,Bandeira2017[366-412],
Fa d’Ambo,ˈzuju,ˈʒuɲu,ˈzu.ju,ˈʒu.ɲu,ɲu,ju,2,2,2,2,Final,Final,ˈzu,2,ˈʒu,2,,junho,June,Bandeira2017[366-412],
Fa d’Ambo,ˈalma,ˈaɫmɐ,ˈal.ma,ˈaɫ.mɐ,ˈaɫ,ˈal,2,2,1,1,Initial,Initial,0,ma,0,mɐ,,alma,soul,Bandeira2017[366-412],
Fa d’Ambo,ˈalma,ˈaɫmɐ,ˈal.ma,ˈaɫ.mɐ,mɐ,ma,2,2,2,2,Final,Final,ˈal,2,ˈaɫ,2,,alma,soul,Bandeira2017[366-412],
Fa d’Ambo,a:ˈtali,aɫˈtaɾ,a:.ˈta.li,aɫ.ˈtaɾ,aɫ,a:,3,2,1,1,Initial,Initial,0,ˈta,0,ˈtaɾ,,altar,Altar,Bandeira2017[366-412],
Fa d’Ambo,a:ˈtali,aɫˈtaɾ,a:.ˈta.li,aɫ.ˈtaɾ,ˈtaɾ,ˈta,3,2,2,2,Medial,Final,a:,li,aɫ,-,,altar,Altar,Bandeira2017[366-412],
Fa d’Ambo,a:ˈtali,aɫˈtaɾ,a:.ˈta.li,aɫ.ˈtaɾ,-,li,3,2,3,-,Final,-,ˈta,3,ˈtaɾ,-,,altar,Altar,Bandeira2017[366-412],
Fa d’Ambo,ˈdɛzu,ˈdewʃ,ˈdɛ.zu,ˈdewʃ,ˈdewʃ,ˈdɛ,2,1,1,1,Initial,Final,0,zu,0,-,,deus,god,Bandeira2017[366-412],
Fa d’Ambo,ˈdɛzu,ˈdewʃ,ˈdɛ.zu,ˈdewʃ,-,zu,2,1,2,-,Final,-,ˈdɛ,2,ˈdewʃ,-,,deus,god,Bandeira2017[366-412],
