Language,SourceWord,SourceWord CV,TargetWord,SourceWordSyl,TargetWordSyl,SourceWordSyllabe,TargetWordSyllabe,PositionSource,PositionTarget,Process,TargetOrthography,Translation,References,Notes
Principense,uˈkwatu,V'CGVCV,ˈkwaɾtu,u.ˈkwa.tu,ˈkwaɾ.tu,tu,tu,3,2,,quarto,room,Bandeira2017[366-412],
Principense,ˈugɐ,VCV,ˈʀuɐ,ˈu.gɐ,ˈʀu.ɐ,ˈu,ˈʀu,1,1,metathesis,rua,street,Bandeira2017[366-412],
Principense,ˈugɐ,VCV,ˈʀuɐ,ˈu.gɐ,ˈʀu.ɐ,gɐ,ɐ,2,2,,rua,street,Bandeira2017[366-412],
Principense,ˈmuro,CVCV,ˈmuɾu,ˈmu.ro,ˈmu.ɾu,ˈmu,ˈmu,1,1,,muro,wall,Bandeira2017[366-412],
Principense,ˈmuro,CVCV,ˈmuɾu,ˈmu.ro,ˈmu.ɾu,ro,ɾu,2,2,,muro,wall,Bandeira2017[366-412],
Principense,ˈpa:sɐ,CVCV,ˈpɾasɐ,ˈpa:.sɐ,ˈpɾa.sɐ,ˈpa:,ˈpɾa,1,1,,praça,square,Bandeira2017[366-412],
Principense,ˈpa:sɐ,CVCV,ˈpɾasɐ,ˈpa:.sɐ,ˈpɾa.sɐ,sɐ,sɐ,2,2,,praça,square,Bandeira2017[366-412],
Principense,pɔˈsɐ̃,CV'CV,puvuɐˈsɐ̃w̃,pɔ.ˈsɐ̃,pu.vu.ɐ.ˈsɐ̃w̃,pɔ,pu,1,1,metathesis,povoação,city,Bandeira2017[366-412],
Principense,pɔˈsɐ̃,CV'CV,puvuɐˈsɐ̃w̃,pɔ.ˈsɐ̃,pu.vu.ɐ.ˈsɐ̃w̃,-,vu,-,2,,povoação,city,Bandeira2017[366-412],
Principense,pɔˈsɐ̃,CV'CV,puvuɐˈsɐ̃w̃,pɔ.ˈsɐ̃,pu.vu.ɐ.ˈsɐ̃w̃,-,ɐ,-,3,,povoação,city,Bandeira2017[366-412],
Principense,pɔˈsɐ̃,CV'CV,puvuɐˈsɐ̃w̃,pɔ.ˈsɐ̃,pu.vu.ɐ.ˈsɐ̃w̃,ˈsɐ̃,ˈsɐ̃w̃,2,4,,povoação,city,Bandeira2017[366-412],
Principense,pɔˈtɐ̃,CV'CV,puɾˈtɐ̃w̃,pɔ.ˈtɐ̃,puɾ.ˈtɐ̃w̃,pɔ,puɾ,1,1,,portão,gate,Bandeira2017[366-412],
Principense,pɔˈtɐ̃,CV'CV,puɾˈtɐ̃w̃,pɔ.ˈtɐ̃,puɾ.ˈtɐ̃w̃,ˈtɐ̃,ˈtɐ̃w̃,2,2,,portão,gate,Bandeira2017[366-412],
Principense,ˈsalɐ,CVCV,ˈsalɐ,ˈsa.lɐ,ˈsa.lɐ,ˈsa,ˈsa,1,1,,sala,living room,Bandeira2017[366-412],
Principense,ˈsalɐ,CVCV,ˈsalɐ,ˈsa.lɐ,ˈsa.lɐ,lɐ,lɐ,2,2,,sala,living room,Bandeira2017[366-412],
Principense,sɐ̃ˈzalɐ,CV'CVCV,sẽˈzalɐ,sɐ̃.ˈza.lɐ,sẽ.ˈza.lɐ,sɐ̃,sẽ,1,1,assimilation,senzala,slave quarters,Bandeira2017[366-412],
Principense,sɐ̃ˈzalɐ,CV'CVCV,sẽˈzalɐ,sɐ̃.ˈza.lɐ,sẽ.ˈza.lɐ,ˈza,ˈza,2,2,,senzala,slave quarters,Bandeira2017[366-412],
Principense,sɐ̃ˈzalɐ,CV'CVCV,sẽˈzalɐ,sɐ̃.ˈza.lɐ,sẽ.ˈza.lɐ,lɐ,lɐ,3,3,,senzala,slave quarters,Bandeira2017[366-412],
Principense,ʃimĩˈtɛw,CVCV'CVG,sɨmiˈtɛɾiu,ʃi.mĩ.ˈtɛw,sɨ.mi.ˈtɛ.ɾi.u,ʃi,sɨ,1,1,metathesis,cemitério,cemetery,Bandeira2017[366-412],
Principense,ʃimĩˈtɛw,CVCV'CVG,sɨmiˈtɛɾiu,ʃi.mĩ.ˈtɛw,sɨ.mi.ˈtɛ.ɾi.u,mĩ,mi,2,2,,cemitério,cemetery,Bandeira2017[366-412],
Principense,ʃimĩˈtɛw,CVCV'CVG,sɨmiˈtɛɾiu,ʃi.mĩ.ˈtɛw,sɨ.mi.ˈtɛ.ɾi.u,ˈtɛw,ˈtɛ,3,3,,cemitério,cemetery,Bandeira2017[366-412],
Principense,ʃimĩˈtɛw,CVCV'CVG,sɨmiˈtɛɾiu,ʃi.mĩ.ˈtɛw,sɨ.mi.ˈtɛ.ɾi.u,-,ɾi,-,4,,cemitério,cemetery,Bandeira2017[366-412],
Principense,ʃimĩˈtɛw,CVCV'CVG,sɨmiˈtɛɾiu,ʃi.mĩ.ˈtɛw,sɨ.mi.ˈtɛ.ɾi.u,-,u,-,5,,cemitério,cemetery,Bandeira2017[366-412],
Principense,ˈto,CV,ˈtoʀɨ,ˈto,ˈto.ʀɨ,ˈto,ˈto,1,1,metathesis,torre,tower,Bandeira2017[366-412],
Principense,ˈto,CV,ˈtoʀɨ,ˈto,ˈto.ʀɨ,-,ʀɨ,-,2,,torre,tower,Bandeira2017[366-412],
Principense,uˈfɛw,V'CVG,ˈfɛʀu,u.ˈfɛw,ˈfɛ.ʀu,u,-,1,-,,ferro,iron,Bandeira2017[366-412],
Principense,uˈfɛw,V'CVG,ˈfɛʀu,u.ˈfɛw,ˈfɛ.ʀu,ˈfɛw,ˈfɛ,2,1,,ferro,iron,Bandeira2017[366-412],
Principense,uˈfɛw,V'CVG,ˈfɛʀu,u.ˈfɛw,ˈfɛ.ʀu,-,ʀu,-,2,,ferro,iron,Bandeira2017[366-412],
Principense,ˈoro,VCV,ˈoɾu,ˈo.ro,ˈo.ɾu,ˈo,ˈo,1,1,,ouro,gold,Bandeira2017[366-412],
Principense,ˈoro,VCV,ˈoɾu,ˈo.ro,ˈo.ɾu,ro,ɾu,2,2,,ouro,gold,Bandeira2017[366-412],
Principense,ˈpa:tɐ,CVCV,ˈpɾatɐ,ˈpa:.tɐ,ˈpɾa.tɐ,ˈpa:,ˈpɾa,1,1,,prata,silver,Bandeira2017[366-412],
Principense,ˈpa:tɐ,CVCV,ˈpɾatɐ,ˈpa:.tɐ,ˈpɾa.tɐ,tɐ,tɐ,2,2,,prata,silver,Bandeira2017[366-412],
Principense,ˈsũbu,CVCV,ˈʃũbu,ˈsũ.bu,ˈʃũ.bu,ˈsũ,ˈʃũ,1,1,,chumbo,lead,Bandeira2017[366-412],
Principense,ˈsũbu,CVCV,ˈʃũbu,ˈsũ.bu,ˈʃũ.bu,bu,bu,2,2,,chumbo,lead,Bandeira2017[366-412],
Principense,aˈrja,V'CGV,ɐˈɾɐjɐ,a.ˈrja,ɐ.ˈɾɐj.ɐ,a,ɐ,1,1,metathesis,areia,sand,Bandeira2017[366-412],
Principense,aˈrja,V'CGV,ɐˈɾɐjɐ,a.ˈrja,ɐ.ˈɾɐj.ɐ,ˈrja,ˈɾɐj,2,2,,areia,sand,Bandeira2017[366-412],
Principense,aˈrja,V'CGV,ɐˈɾɐjɐ,a.ˈrja,ɐ.ˈɾɐj.ɐ,-,ɐ,-,3,,areia,sand,Bandeira2017[366-412],
Principense,ˈaruku,VCVCV,ˈaɾku,ˈa.ru.ku,ˈaɾ.ku,ˈa,ˈaɾ,1,1,,arco-íris,rainbow,Bandeira2017[366-412],
Principense,ˈaruku,VCVCV,ˈaɾku,ˈa.ru.ku,ˈaɾ.ku,ru,ku,2,2,,arco-íris,rainbow,Bandeira2017[366-412],
Principense,ˈaruku,VCVCV,ˈaɾku,ˈa.ru.ku,ˈaɾ.ku,ku,-,3,-,,arco-íris,rainbow,Bandeira2017[366-412],
Principense,uˈbaw,V'CVG,ˈbaʀu,u.ˈbaw,ˈba.ʀu,u,-,1,-,,barro,clay,Bandeira2017[366-412],
Principense,uˈbaw,V'CVG,ˈbaʀu,u.ˈbaw,ˈba.ʀu,ˈbaw,ˈba,2,1,,,,,
Principense,uˈbaw,V'CVG,ˈbaʀu,u.ˈbaw,ˈba.ʀu,-,ʀu,-,2,,barro,clay,Bandeira2017[366-412],
Principense,uˈbudu,V'CVCV,ˈpedɾɐ,u.ˈbu.du,ˈpe.dɾɐ,,,,,,pedra,stone,Bandeira2017[366-412],Not of portuguese origin
Principense,ˈfjo,CGV,ˈfɾiu,ˈfjo,ˈfɾi.u,ˈfjo,ˈfɾi,1,1,metathesis,frio,cold,Bandeira2017[366-412],
Principense,ˈfjo,CGV,ˈfɾiu,ˈfjo,ˈfɾi.u,-,u,-,2,,frio,cold,Bandeira2017[366-412],
Principense,igiˈgu,VCV'CV,fuˈmaɾ,i.gi.ˈgu,fu.ˈmaɾ,,,,,,fumar,smoke,Bandeira2017[366-412],Not of portuguese origin
Principense,ˈiɛ,VV,ˈiʎɐ,ˈi.ɛ,ˈi.ʎɐ,ˈi,ˈi,1,1,metathesis,ilha,island,Bandeira2017[366-412],
Principense,ˈiɛ,VV,ˈiʎɐ,ˈiɛ,ˈi.ʎɐ,ɛ,ʎɐ,2,2,,ilha,island,Bandeira2017[366-412],
Principense,kaˈlo,CV'CV,kɐˈloɾ,ka.ˈlo,kɐ.ˈloɾ,ka,kɐ,1,1,,calor,heat,Bandeira2017[366-412],
Principense,kaˈlo,CV'CV,kɐˈloɾ,ka.ˈlo,kɐ.ˈloɾ,ˈlo,ˈloɾ,2,2,,calor,heat,Bandeira2017[366-412],
Principense,iˈbi,V'CV,kaɾˈvɐ̃w̃,i.ˈbi,kaɾ.ˈvɐ̃w̃,,,,,,carvão,coal,Bandeira2017[366-412],Not of portuguese origin
Principense,mjɐ̃ˈmja,CGV'CGV,ʀɨˈlɐ̃pɐgu,mjɐ̃.ˈmja,ʀɨ.ˈlɐ̃.pɐ.gu,,,,,,relâmpago,lightning,Bandeira2017[366-412],Not of portuguese origin
Principense,ˈnovi,CVCV,ˈnuvɐ̃j̃,ˈno.vi,ˈnu.vɐ̃j̃,ˈno,ˈnu,1,1,assimilation,nuvem,cloud,Bandeira2017[366-412],
Principense,ˈnovi,CVCV,ˈnuvɐ̃j̃,ˈno.vi,ˈnu.vɐ̃j̃,vi,vɐ̃j̃,2,2,,nuvem,cloud,Bandeira2017[366-412],
Principense,uˈnwa,V'CGV,ˈluɐ,u.ˈnwa,ˈlu.ɐ,u,ˈlu,1,1,dissimilation,lua,moon,Bandeira2017[366-412],
Principense,uˈnwa,V'CGV,ˈluɐ,u.ˈnwa,ˈlu.ɐ,ˈnwa,ɐ,2,2,,lua,moon,Bandeira2017[366-412],
Principense,iˈɲɐ̃,V'CV,ˈlɐɲɐ,i.ˈɲɐ̃,ˈlɐ.ɲɐ,i,ˈlɐ,1,1,,lenha,wood,Bandeira2017[366-412],
Principense,iˈɲɐ̃,V'CV,ˈlɐɲɐ,i.ˈɲɐ̃,ˈlɐ.ɲɐ,ˈɲɐ̃,ɲɐ,2,2,,lenha,wood,Bandeira2017[366-412],
Principense,oˈmwe,V'CGV,ˈmaɾ,o.ˈmwe,ˈmaɾ,o,-,1,1,,mar,sea,Bandeira2017[366-412],
Principense,oˈmwe,V'CGV,ˈmaɾ,o.ˈmwe,ˈmaɾ,ˈmwe,ˈmaɾ,2,-,,mar,sea,Bandeira2017[366-412],
Principense,ɔˈpɔ,V'CV,ˈpɔ,ɔ.ˈpɔ,ˈpɔ,ɔ,-,1,-,,pó,powder,Bandeira2017[366-412],
Principense,ɔˈpɔ,V'CV,ˈpɔ,ɔ.ˈpɔ,ˈpɔ,ˈpɔ,ˈpɔ,2,1,,pó,powder,Bandeira2017[366-412],
Principense,oˈrjo,V'CGV,ˈʀiu,o.ˈrjo,ˈʀi.u,o,-,1,-,,rio,river,Bandeira2017[366-412],
Principense,oˈrjo,V'CGV,ˈʀiu,o.ˈrjo,ˈʀi.u,ˈrjo,ˈʀi,2,1,,rio,river,Bandeira2017[366-412],
Principense,oˈrjo,V'CGV,ˈʀiu,o.ˈrjo,ˈʀi.u,-,u,-,2,,rio,river,Bandeira2017[366-412],
Principense,ɔˈsɛ,V'CV,ˈsɛw,ɔ.ˈsɛ,ˈsɛw,ɔ,-,1,-,,céu,sky,Bandeira2017[366-412],
Principense,ɔˈsɛ,V'CV,ˈsɛw,ɔ.ˈsɛ,ˈsɛw,ˈsɛ,ˈsɛw,2,1,,céu,sky,Bandeira2017[366-412],
Principense,uˈpiku,V'CVCV,ˈpiku,u.ˈpi.ku,ˈpi.ku,u,-,1,-,,pico,peak,Bandeira2017[366-412],
Principense,uˈpiku,V'CVCV,ˈpiku,u.ˈpi.ku,ˈpi.ku,ˈpi,ˈpi,2,1,,pico,peak,Bandeira2017[366-412],
Principense,uˈpiku,V'CVCV,ˈpiku,u.ˈpi.ku,ˈpi.ku,ku,ku,3,2,,pico,peak,Bandeira2017[366-412],
Principense,rɔˈvwɛ,CV'CGV,oɾˈvaʎu,rɔ.ˈvwɛ,oɾ.ˈva.ʎu,rɔ,oɾ,1,1,metathesis,orvalho,dew,Bandeira2017[366-412],
Principense,rɔˈvwɛ,CV'CGV,oɾˈvaʎu,rɔ.ˈvwɛ,oɾ.ˈva.ʎu,-,ˈva,-,2,,orvalho,dew,Bandeira2017[366-412],
Principense,rɔˈvwɛ,CV'CGV,oɾˈvaʎu,rɔ.ˈvwɛ,oɾ.ˈva.ʎu,ˈvwɛ,ʎu,2,3,,orvalho,dew,Bandeira2017[366-412],
Principense,uˈsɔlu,V'CVCV,ˈsɔl,u.ˈsɔ.lu,ˈsɔl,u,-,1,-,,sol,sun,Bandeira2017[366-412],
Principense,uˈsɔlu,V'CVCV,ˈsɔl,u.ˈsɔ.lu,ˈsɔl,ˈsɔ,ˈsɔl,2,1,,sol,sun,Bandeira2017[366-412],
Principense,uˈsɔlu,V'CVCV,ˈsɔl,u.ˈsɔ.lu,ˈsɔl,lu,-,3,-,,sol,sun,Bandeira2017[366-412],
Principense,ʃˈtɛlɐ,C'CVCV,ʃˈtɾelɐ,ʃ.ˈtɛ.lɐ,ʃ.ˈtɾe.lɐ,ʃ,ʃ,1,1,assimilation,estrela,star,Bandeira2017[366-412],
Principense,ʃˈtɛlɐ,C'CVCV,ʃˈtɾelɐ,ʃ.ˈtɛ.lɐ,ʃ.ˈtɾe.lɐ,ˈtɛ,ˈtɾe,2,2,,estrela,star,Bandeira2017[366-412],
Principense,ʃˈtɛlɐ,C'CVCV,ʃˈtɾelɐ,ʃ.ˈtɛ.lɐ,ʃ.ˈtɾe.lɐ,lɐ,lɐ,3,3,,estrela,star,Bandeira2017[366-412],
Principense,uˈsuvɐ,V'CVCV,ˈʃuvɐ,u.ˈsu.vɐ,ˈʃu.vɐ,u,-,1,-,,chuva,rain,Bandeira2017[366-412],
Principense,uˈsuvɐ,V'CVCV,ˈʃuvɐ,u.ˈsu.vɐ,ˈʃu.vɐ,ˈsu,ˈʃu,2,1,,chuva,rain,Bandeira2017[366-412],
Principense,uˈsuvɐ,V'CVCV,ˈʃuvɐ,u.ˈsu.vɐ,ˈʃu.vɐ,vɐ,vɐ,3,2,,chuva,rain,Bandeira2017[366-412],
Principense,ˈtɛ,CV,ˈteʀɐ,ˈtɛ,ˈte.ʀɐ,ˈtɛ,ˈte,1,1,metathesis,terra,earth,Bandeira2017[366-412],
Principense,ˈtɛ,CV,ˈteʀɐ,ˈtɛ,ˈte.ʀɐ,-,ʀɐ,-,2,,terra,earth,Bandeira2017[366-412],
Principense,toˈvadɐ,CV'CVCV,tɾuvuˈadɐ,to.ˈva.dɐ,tɾu.vu.ˈa.dɐ,to,tɾu,1,1,,trovoada,thunderstorm,Bandeira2017[366-412],
Principense,toˈvadɐ,CV'CVCV,tɾuvuˈadɐ,to.ˈva.dɐ,tɾu.vu.ˈa.dɐ,ˈva,vu,2,2,,trovoada,thunderstorm,Bandeira2017[366-412],
Principense,toˈvadɐ,CV'CVCV,tɾuvuˈadɐ,to.ˈva.dɐ,tɾu.vu.ˈa.dɐ,-,ˈa,-,3,,trovoada,thunderstorm,Bandeira2017[366-412],
Principense,toˈvadɐ,CV'CVCV,tɾuvuˈadɐ,to.ˈva.dɐ,tɾu.vu.ˈa.dɐ,dɐ,dɐ,3,4,,trovoada,thunderstorm,Bandeira2017[366-412],
Principense,uˈvɛ̃tu,V'CVCV,ˈvẽtu,u.ˈvɛ̃.tu,ˈvẽ.tu,u,-,1,-,,vento,wind,Bandeira2017[366-412],
Principense,uˈvɛ̃tu,V'CVCV,ˈvẽtu,u.ˈvɛ̃.tu,ˈvẽ.tu,ˈvɛ̃,ˈvẽ,2,1,,vento,wind,Bandeira2017[366-412],
Principense,uˈvɛ̃tu,V'CVCV,ˈvẽtu,u.ˈvɛ̃.tu,ˈvẽ.tu,tu,tu,3,2,,vento,wind,Bandeira2017[366-412],
Principense,aˈre,V'CV,ˈʀɐj,a.ˈre,ˈʀɐj,a,-,1,-,,rei,king,Bandeira2017[366-412],
Principense,aˈre,V'CV,ˈʀɐj,a.ˈre,ˈʀɐj,ˈre,ˈʀɐj,2,1,,rei,king,Bandeira2017[366-412],
Principense,doˈto,CV'CV,doˈtoɾ,do.ˈto,ˈmɛ.di.ku,do,do,1,1,metathesis,doutor,doctor,Bandeira2017[366-412],
Principense,doˈto,CV'CV,doˈtoɾ,do.ˈto,ˈmɛ.di.ku,ˈto,ˈtoɾ,2,2,,doutor,doctor,Bandeira2017[366-412],
Principense,kapĩˈtew,CVCV'CVG,kɐɾpĩˈtejɾu,ka.pĩ.ˈtew,kɐɾ.pĩ.ˈtej.ɾu,ka,kɐɾ,1,1,metathesis,carpinteiro,carpenter,Bandeira2017[366-412],
Principense,kapĩˈtew,CVCV'CVG,kɐɾpĩˈtejɾu,ka.pĩ.ˈtew,kɐɾ.pĩ.ˈtej.ɾu,pĩ,pĩ,2,2,,carpinteiro,carpenter,Bandeira2017[366-412],
Principense,kapĩˈtew,CVCV'CVG,kɐɾpĩˈtejɾu,ka.pĩ.ˈtew,kɐɾ.pĩ.ˈtej.ɾu,-,ˈtej,-,3,,carpinteiro,carpenter,Bandeira2017[366-412],
Principense,kapĩˈtew,CVCV'CVG,kɐɾpĩˈtejɾu,ka.pĩ.ˈtew,kɐɾ.pĩ.ˈtej.ɾu,ˈtew,ɾu,3,4,,carpinteiro,carpenter,Bandeira2017[366-412],
Principense,piʃikaˈdo,CVCVCV'CV,pɨʃkɐˈdoɾ,pi.ʃi.ka.ˈdo,pɨʃ.kɐ.ˈdoɾ,pi,pɨʃ,1,1,,pescador,fisherman,Bandeira2017[366-412],
Principense,piʃikaˈdo,CVCVCV'CV,pɨʃkɐˈdoɾ,pi.ʃi.ka.ˈdo,pɨʃ.kɐ.ˈdoɾ,ʃi,kɐ,2,2,,pescador,fisherman,Bandeira2017[366-412],
Principense,piʃikaˈdo,CVCVCV'CV,pɨʃkɐˈdoɾ,pi.ʃi.ka.ˈdo,pɨʃ.kɐ.ˈdoɾ,ka,-,3,-,,pescador,fisherman,Bandeira2017[366-412],
Principense,piʃikaˈdo,CVCVCV'CV,pɨʃkɐˈdoɾ,pi.ʃi.ka.ˈdo,pɨʃ.kɐ.ˈdoɾ,ˈdo,ˈdoɾ,4,3,,pescador,fisherman,Bandeira2017[366-412],
Principense,ˈrãɲɐ,CVCV,ʀɐˈiɲɐ,ˈrã.ɲɐ,ʀɐ.ˈi.ɲɐ,ˈrã,ʀɐ,1,1,metathesis,rainha,queen,Bandeira2017[366-412],
Principense,ˈrãɲɐ,CVCV,ʀɐˈiɲɐ,ˈrã.ɲɐ,ʀɐ.ˈi.ɲɐ,-,ˈi,-,2,,rainha,queen,Bandeira2017[366-412],
Principense,ˈrãɲɐ,CVCV,ʀɐˈiɲɐ,ˈrã.ɲɐ,ʀɐ.ˈi.ɲɐ,ɲɐ,ɲɐ,2,3,,rainha,queen,Bandeira2017[366-412],
Principense,sapaˈtew,CVCV'CVG,sɐpɐˈtejɾu,sa.pa.ˈtew,sɐ.pɐ.ˈtej.ɾu,sa,sɐ,1,1,metathesis,sapateiro,shoemaker,Bandeira2017[366-412],
Principense,sapaˈtew,CVCV'CVG,sɐpɐˈtejɾu,sa.pa.ˈtew,sɐ.pɐ.ˈtej.ɾu,pa,pɐ,2,2,,sapateiro,shoemaker,Bandeira2017[366-412],
Principense,sapaˈtew,CVCV'CVG,sɐpɐˈtejɾu,sa.pa.ˈtew,sɐ.pɐ.ˈtej.ɾu,-,ˈtej,-,3,,sapateiro,shoemaker,Bandeira2017[366-412],
Principense,sapaˈtew,CVCV'CVG,sɐpɐˈtejɾu,sa.pa.ˈtew,sɐ.pɐ.ˈtej.ɾu,ˈtew,ɾu,3,4,,sapateiro,shoemaker,Bandeira2017[366-412],
Principense,sɔˈdadi,CV'CVCV,sɔlˈdadu,sɔ.ˈda.di,sɔl.ˈda.du,sɔ,sɔl,1,1,,soldado,soldier,Bandeira2017[366-412],
Principense,sɔˈdadi,CV'CVCV,sɔlˈdadu,sɔ.ˈda.di,sɔl.ˈda.du,ˈda,ˈda,2,2,,soldado,soldier,Bandeira2017[366-412],
Principense,sɔˈdadi,CV'CVCV,sɔlˈdadu,sɔ.ˈda.di,sɔl.ˈda.du,di,du,3,3,,soldado,soldier,Bandeira2017[366-412],
Principense,bizaˈvɔ,CVCV'CV,bizɐˈvɔ,bi.za.ˈvɔ,bi.zɐ.ˈvɔ,bi,bi,1,1,,bisavó,great-grandmother,Bandeira2017[366-412],
Principense,bizaˈvɔ,CVCV'CV,bizɐˈvɔ,bi.za.ˈvɔ,bi.zɐ.ˈvɔ,za,zɐ,2,2,,bisavó,great-grandmother,Bandeira2017[366-412],
Principense,bizaˈvɔ,CVCV'CV,bizɐˈvɔ,bi.za.ˈvɔ,bi.zɐ.ˈvɔ,ˈvɔ,ˈvɔ,3,3,,bisavó,great-grandmother,Bandeira2017[366-412],
Principense,bizaˈvo,CVCV'CV,bizɐˈvo,bi.zɐ.ˈvo,bi.zɐ.ˈvo,bi,bi,1,1,,bisavô,great-grandfather,Bandeira2017[366-412],
Principense,bizaˈvo,CVCV'CV,bizɐˈvo,bi.zɐ.ˈvo,bi.zɐ.ˈvo,zɐ,zɐ,2,2,,bisavô,great-grandfather,Bandeira2017[366-412],
Principense,bizaˈvo,CVCV'CV,bizɐˈvo,bi.zɐ.ˈvo,bi.zɐ.ˈvo,ˈvo,ˈvo,3,3,,bisavô,great-grandfather,Bandeira2017[366-412],
Principense,kɔtɐˈbwɛgɐ,CVCV'CGVCV,ˈʒovɐ̃j̃,kɔ.tɐ.ˈbwɛ.gɐ,ˈʒo.vɐ̃j̃,,,,,,jovem,youngest,Bandeira2017[366-412],Not of portuguese origin
Principense,kuˈɲadɐ,CV'CVCV,kuˈɲadɐ,ku.ˈɲa.dɐ,ku.ˈɲa.dɐ,ku,ku,1,1,,cunhada,sister-in-law,Bandeira2017[366-412],
Principense,kuˈɲadɐ,CV'CVCV,kuˈɲadɐ,ku.ˈɲa.dɐ,ku.ˈɲa.dɐ,ˈɲa,ˈɲa,2,2,,cunhada,sister-in-law,Bandeira2017[366-412],
Principense,kuˈɲadɐ,CV'CVCV,kuˈɲadɐ,ku.ˈɲa.dɐ,ku.ˈɲa.dɐ,dɐ,dɐ,3,3,,cunhada,sister-in-law,Bandeira2017[366-412],
Principense,kuˈɲadu,CV'CVCV,kuˈɲadu,ku.ˈɲa.du,ku.ˈɲa.du,ku,ku,1,1,,cunhado,brother-in-law,Bandeira2017[366-412],
Principense,kuˈɲadu,CV'CVCV,kuˈɲadu,ku.ˈɲa.du,ku.ˈɲa.du,ˈɲa,ˈɲa,2,2,,cunhado,brother-in-law,Bandeira2017[366-412],
Principense,kuˈɲadu,CV'CVCV,kuˈɲadu,ku.ˈɲa.du,ku.ˈɲa.du,du,du,3,3,,cunhado,brother-in-law,Bandeira2017[366-412],
Principense,maˈma,CV'CV,mɐˈmɐ̃,ma.ˈma,mɐ.ˈmɐ̃,ma,mɐ,1,1,assimilation,mamã,mother,Bandeira2017[366-412],
Principense,maˈma,CV'CV,mɐˈmɐ̃,ma.ˈma,mɐ.ˈmɐ̃,ˈma,ˈmɐ̃,2,2,,mamã,mother,Bandeira2017[366-412],
Principense,ˈmanɐ,CVCV,ˈmɐnɐ,ˈma.nɐ,ˈmɐ,ˈma,iɾ,1,1,,mana,sister,Bandeira2017[366-412],
Principense,ˈmanɐ,CVCV,ˈmɐnɐ,ˈma.nɐ,nɐ,nɐ,ˈmɐ̃,2,2,,mana,sister,Bandeira2017[366-412],
Principense,ˈmanu,CVCV,ˈmɐnu,ˈma.nu,ˈmɐ.nu,ˈma,ˈmɐ,1,1,,irmão,brother,Bandeira2017[366-412],
Principense,ˈmanu,CVCV,ˈmɐnu,ˈma.nu,ˈmɐ.nu,nu,nu,2,2,,irmão,brother,Bandeira2017[366-412],
Principense,ˈma:du,CVCV,mɐˈɾidu,ˈma:.du,mɐ.ˈɾi.du,ˈma:,mɐ,1,1,metathesis,marido,husband,Bandeira2017[366-412],
Principense,ˈma:du,CVCV,mɐˈɾidu,ˈma:.du,mɐ.ˈɾi.du,-,ˈɾi,-,2,,marido,husband,Bandeira2017[366-412],
Principense,ˈma:du,CVCV,mɐˈɾidu,ˈma:.du,mɐ.ˈɾi.du,du,du,2,3,,marido,husband,Bandeira2017[366-412],
Principense,ˈdɐ̃ma,CVCV,ˈdɐmɐ,ˈdɐ̃.ma,ˈdɐ.mɐ,ˈdɐ̃,ˈdɐ,1,1,metathesis,esposa,wife,Bandeira2017[366-412],
Principense,ˈdɐ̃ma,CVCV,ˈdɐmɐ,ˈdɐ̃.ma,ˈdɐ.mɐ,ma,mɐ,2,2,,esposa,wife,Bandeira2017[366-412],
Principense,paˈpa,CV'CV,ˈpapɐ,pa.ˈpa,ˈpa.pɐ,pa,ˈpa,1,1,,pai,father,Bandeira2017[366-412],
Principense,paˈpa,CV'CV,ˈpapɐ,pa.ˈpa,ˈpa.pɐ,ˈpa,pɐ,2,2,,pai,father,Bandeira2017[366-412],
Principense,ˈt̠ʃio,CVV,ˈtiu,ˈt̠ʃi.o,ˈti.u,ˈt̠ʃi,ˈti,1,1,,tio,uncle,Bandeira2017[366-412],
Principense,ˈt̠ʃio,CVV,ˈtiu,ˈt̠ʃi.o,ˈti.u,o,u,2,2,,tio,uncle,Bandeira2017[366-412],
Principense,ˈvjuvɐ,CGVCV,ˈviuvɐ,ˈvju.vɐ,ˈvi.u.vɐ,ˈvju,ˈvi,1,1,metathesis,viúva,widow,Bandeira2017[366-412],
Principense,ˈvjuvɐ,CGVCV,ˈviuvɐ,ˈvju.vɐ,ˈvi.u.vɐ,-,u,-,2,,viúva,widow,Bandeira2017[366-412],
Principense,ˈvjuvɐ,CGVCV,ˈviuvɐ,ˈvju.vɐ,ˈvi.u.vɐ,vɐ,vɐ,2,3,,viúva,widow,Bandeira2017[366-412],
Principense,aˈmi,V'CV,ˈew,a.ˈmi,ˈew,,,,,,eu,I,Bandeira2017[366-412],Not of portuguese origin
Principense,ˈeli,VCV,ˈelɨ,ˈe.li,ˈe.lɨ,ˈe,ˈe,1,1,,ele,he/she,Bandeira2017[366-412],
Principense,ˈeli,VCV,ˈelɨ,ˈe.li,ˈe.lɨ,li,lɨ,2,2,,ele,he/she,Bandeira2017[366-412],
Principense,ˈinɛ,VCV,ˈelɨʃ,ˈi.nɛ,ˈe.lɨʃ,ˈi,ˈe,1,1,,eles,they,Bandeira2017[366-412],
Principense,ˈinɛ,VCV,ˈelɨʃ,ˈi.nɛ,ˈe.lɨʃ,nɛ,lɨʃ,2,2,,eles,they,Bandeira2017[366-412],
Principense,ˈkõ,CV,ˈkõ,ˈkõ,ˈkõ,ˈkõ,ˈkõ,1,1,,com,with,Bandeira2017[366-412],
