Language,SourceWord,TargetWord,SourceWordSyl,TargetWordSyl,SourceSyllable,TargetSyllable,SourceTargetEq,Audit,SourceWordSyl Length,TargetWordSyl Length,PositionSource,PositionTarget,Simple PositionSource,Simple PositionTarget,Previous source,Next source,Previous target,Next target,Process,TargetOrthography,Translation,Reference
Angolar,putuˈga,poʁtuˈɡaw,pu.tu.ˈga,poʁ.tu.ˈɡaw,tu,tu,TRUE,,3,3,2,2,Medial,Medial,pu,ˈga,poʁ,ɡaw,,Portugal,Portugal,Bandeira2017[366-412]
Angolar,putuˈga,poʁtuˈɡaw,pu.tu.ˈga,poʁ.tu.ˈɡaw,ga,ɡaw,FALSE,,3,3,3,3,Final,Final,tu,3,tu,3,,Portugal,Portugal,Bandeira2017[366-412]
Angolar,θɐ̃tɔˈmɛ,sɐ̃w̃.tu.ˈmɛ,θɐ̃.tɔ.ˈmɛ,sɐ̃w̃.tu.ˈmɛ,θɐ̃,sɐ̃w̃,FALSE,,3,-6,1,1,Initial,Initial,0,tɔ,0,tu,,São Tomé,Santome,Bandeira2017[366-412]
Angolar,θɐ̃tɔˈmɛ,sɐ̃w̃.tu.ˈmɛ,θɐ̃.tɔ.ˈmɛ,sɐ̃w̃.tu.ˈmɛ,tɔ,tu,FALSE,,3,-9,2,2,Medial,Medial,θɐ̃,ˈmɛ,sɐ̃w̃,ˈmɛ,,São Tomé,Santome,Bandeira2017[366-412]
Angolar,θɐ̃tɔˈmɛ,sɐ̃w̃.tu.ˈmɛ,θɐ̃.tɔ.ˈmɛ,sɐ̃w̃.tu.ˈmɛ,mɛ,mɛ,TRUE,,,,3,3,,,,,,,,São Tomé,Santome,Bandeira2017[366-412]
Angolar,θɐ̃tɔˈmɛ,sɐ̃w̃.tu.ˈmɛ,θɐ̃.tɔ.ˈmɛ,ˈmɛ,ˈmɛ,ˈmɛ,TRUE,,3,-8,3,3,Final,Medial,tɔ,3,tu,3,,São Tomé,Santome,Bandeira2017[366-412]
Angolar,ˌdeθupaˈga,obɾiˈɡadu,de.θu.pa.ˈga,o.bɾi.ˈɡa.du,de,o,FALSE,,3,4,1,1,Initial,Initial,0,θu,0,bɾi,,obrigado,thanks,Bandeira2017[366-412]
Angolar,ˌdeθupaˈga,obɾiˈɡadu,de.θu.pa.ˈga,o.bɾi.ˈɡa.du,θu,bɾi,FALSE,,3,4,2,2,Medial,Medial,de,pa,o,ˈɡa,,obrigado,thanks,Bandeira2017[366-412]
Angolar,ˌdeθupaˈga,obɾiˈɡadu,de.θu.pa.ˈga,o.bɾi.ˈɡa.du,pa,ɡa,FALSE,,3,4,3,3,Final,Medial,θu,ˈga,bɾi,du,,obrigado,thanks,Bandeira2017[366-412]
Angolar,ˌdeθupaˈga,obɾiˈɡadu,de.θu.pa.ˈga,o.bɾi.ˈɡa.du,ga,du,FALSE,,3,4,4,4,Medial,Final,pa,4,ˈɡa,4,,obrigado,thanks,Bandeira2017[366-412]
Angolar,ˈdelu,dʒiˈɲejɾu,ˈde.lu,dʒi.ˈɲej.ɾu,de,dʒi,FALSE,,2,3,1,1,Initial,Initial,0,lu,0,ˈɲej,,dinheiro,money,Bandeira2017[366-412]
Angolar,ˈdelu,dʒiˈɲejɾu,ˈde.lu,dʒi.ˈɲej.ɾu,lu,ɲej,FALSE,,2,3,2,2,Final,Medial,ˈde,-,dʒi,ɾu,,dinheiro,money,Bandeira2017[366-412]
Angolar,ˈdelu,dʒiˈɲejɾu,ˈde.lu,dʒi.ˈɲej.ɾu,-,ɾu,FALSE,,2,3,-,3,Medial,Final,lu,3,ˈɲej,3,,dinheiro,money,Bandeira2017[366-412]
Angolar,faˈvolo,fɐˈvoɾ,fa.ˈvo.lo,fɐ.ˈvoɾ,fa,fɐ,FALSE,,3,2,1,1,Initial,Initial,0,ˈvo,0,ˈvoɾ,,favor,favor,Bandeira2017[366-412]
Angolar,faˈvolo,fɐˈvoɾ,fa.ˈvo.lo,fɐˈvoɾ,vo,voɾ,FALSE,,3,1,2,2,Medial,Medial,fa,lo,fɐ,-,,favor,favor,Bandeira2017[366-412]
Angolar,faˈvolo,fɐˈvoɾ,fa.ˈvo.lo,fɐˈvoɾ,lo,-,FALSE,,3,1,3,-,Final,-,ˈvo,3,ˈvoɾ,-,,favor,favor,Bandeira2017[366-412]
Angolar,fuˈtunɐ,foʁˈtunɐ,fu.ˈtu.nɐ,foʁ.ˈtu.nɐ,fu,foʁ,FALSE,,3,3,1,1,Initial,Initial,0,ˈtu,0,ˈtu,,fortuna,luck,Bandeira2017[366-412]
Angolar,fuˈtunɐ,foʁˈtunɐ,fu.ˈtu.nɐ,foʁ.ˈtu.nɐ,tu,tu,TRUE,,,,2,2,,,,,,,,fortuna,luck,Bandeira2017[366-412]
Angolar,fuˈtunɐ,foʁˈtunɐ,fu.ˈtu.nɐ,foʁ.ˈtu.nɐ,nɐ,nɐ,TRUE,,,,3,3,,,,,,,,fortuna,luck,Bandeira2017[366-412]
Angolar,fuˈtunɐ,foʁˈtunɐ,fu.ˈtu.nɐ,foʁ.ˈtu.nɐ,ˈtu,ˈtu,TRUE,,3,3,2,2,Medial,Medial,fu,nɐ,foʁ,nɐ,,fortuna,luck,Bandeira2017[366-412]
Angolar,fuˈtunɐ,foʁˈtunɐ,fu.ˈtu.nɐ,foʁ.ˈtu.nɐ,nɐ,nɐ,TRUE,,3,3,3,3,Final,Final,ˈtu,3,ˈtu,3,,fortuna,luck,Bandeira2017[366-412]
Angolar,ˈkatɐ,ˈkaʁ.tɐ,ˈka.tɐ,ˈkaʁ.tɐ,ka,kaʁ,FALSE,,2,1,1,1,Initial,Final,0,tɐ,0,tɐ,,carta,letter,Bandeira2017[366-412]
Angolar,ˈkatɐ,ˈkaʁ.tɐ,ˈka.tɐ,ˈkaʁ.tɐ,tɐ,tɐ,TRUE,,,,2,2,,,,,,,,carta,letter,Bandeira2017[366-412]
Angolar,ˈkatɐ,ˈkaʁ.tɐ,ˈka.tɐ,ˈkaʁ.tɐ,tɐ,tɐ,TRUE,,2,1,2,2,Final,Medial,ˈka,2,ˈkaʁ,2,,carta,letter,Bandeira2017[366-412]
Angolar,kaðaˈmẽtu,kɐzɐˈmẽtu,ka.ða.ˈmẽ.tu,kɐ.zɐ.ˈmẽ.tu,ka,kɐ,FALSE,,4,4,1,1,Initial,Initial,0,ða,0,zɐ,,casamento,marriage,Bandeira2017[366-412]
Angolar,kaðaˈmẽtu,kɐzɐˈmẽtu,ka.ða.ˈmẽ.tu,kɐ.zɐ.ˈmẽ.tu,ða,zɐ,FALSE,,4,4,2,2,Medial,Medial,ka,ˈmẽ,kɐ,ˈmẽ,,casamento,marriage,Bandeira2017[366-412]
Angolar,kaðaˈmẽtu,kɐzɐˈmẽtu,ka.ða.ˈmẽ.tu,kɐ.zɐ.ˈmẽ.tu,mẽ,mẽ,TRUE,,,,3,3,,,,,,,,casamento,marriage,Bandeira2017[366-412]
Angolar,kaðaˈmẽtu,kɐzɐˈmẽtu,ka.ða.ˈmẽ.tu,kɐ.zɐ.ˈmẽ.tu,tu,tu,TRUE,,,,4,4,,,,,,,,casamento,marriage,Bandeira2017[366-412]
Angolar,kaðaˈmẽtu,kɐzɐˈmẽtu,ka.ða.ˈmẽ.tu,kɐ.zɐ.ˈmẽ.tu,ˈmẽ,ˈmẽ,TRUE,,4,4,3,3,Medial,Medial,ða,tu,zɐ,tu,,casamento,marriage,Bandeira2017[366-412]
Angolar,kaðaˈmẽtu,kɐzɐˈmẽtu,ka.ða.ˈmẽ.tu,kɐ.zɐ.ˈmẽ.tu,tu,tu,TRUE,,4,4,4,4,Final,Final,ˈmẽ,4,ˈmẽ,4,,casamento,marriage,Bandeira2017[366-412]
Angolar,ˈlivu,ˈlivɾu,ˈli.vu,ˈli.vɾu,ˈli,ˈli,TRUE,,2,2,1,1,Initial,Initial,0,vu,0,vɾu,,livro,book,Bandeira2017[366-412]
Angolar,ˈlivu,ˈlivɾu,ˈli.vu,ˈli.vɾu,li,li,TRUE,,,,1,1,,,,,,,,livro,book,Bandeira2017[366-412]
Angolar,ˈlivu,ˈlivɾu,ˈli.vu,ˈli.vɾu,vu,vɾu,FALSE,,2,2,2,2,Final,Final,ˈli,2,ˈli,2,,livro,book,Bandeira2017[366-412]
Angolar,ˈmɔt̠ʃi,ˈmoɾtɨ,ˈmɔ.t̠ʃi,ˈmoɾ.tɨ,mɔ,moɾ,FALSE,,2,2,1,1,Initial,Initial,0,t̠ʃi,0,tɨ,,morte,death,Bandeira2017[366-412]
Angolar,ˈmɔt̠ʃi,ˈmoɾtɨ,ˈmɔ.t̠ʃi,ˈmoɾ.tɨ,t̠ʃi,tɨ,FALSE,,2,2,2,2,Final,Final,ˈmɔ,2,ˈmoɾ,2,,morte,death,Bandeira2017[366-412]
Angolar,paˈlavɐ,pɐˈɫavɾɐ,pa.ˈla.vɐ,pɐ.ˈɫa.vɾɐ,pa,pɐ,FALSE,,3,3,1,1,Initial,Initial,0,ˈla,0,ˈɫa,,palavra,word,Bandeira2017[366-412]
Angolar,paˈlavɐ,pɐˈɫavɾɐ,pa.ˈla.vɐ,pɐ.ˈɫa.vɾɐ,la,ɫa,FALSE,,3,3,2,2,Medial,Medial,pa,vɐ,pɐ,vɾɐ,,palavra,word,Bandeira2017[366-412]
Angolar,paˈlavɐ,pɐˈɫavɾɐ,pa.ˈla.vɐ,pɐ.ˈɫa.vɾɐ,vɐ,vɾɐ,FALSE,,3,3,3,3,Final,Final,ˈla,3,ˈɫa,3,,palavra,word,Bandeira2017[366-412]
Angolar,pɐ̃ˈkadɐ,pɐ̃ˈkadɐ,pɐ̃.ˈka.dɐ,pɐ̃.ˈka.dɐ,pɐ̃,pɐ̃,TRUE,,3,3,1,1,Initial,Initial,0,ˈka,0,ˈka,,pancada,blow,Bandeira2017[366-412]
Angolar,pɐ̃ˈkadɐ,pɐ̃ˈkadɐ,pɐ̃.ˈka.dɐ,pɐ̃.ˈka.dɐ,ˈka,ˈka,TRUE,,3,3,2,2,Medial,Medial,pɐ̃,dɐ,pɐ̃,dɐ,,pancada,blow,Bandeira2017[366-412]
Angolar,pɐ̃ˈkadɐ,pɐ̃ˈkadɐ,pɐ̃.ˈka.dɐ,pɐ̃.ˈka.dɐ,dɐ,dɐ,TRUE,,3,3,3,3,Final,Final,ˈka,3,ˈka,3,,pancada,blow,Bandeira2017[366-412]
Angolar,paˈpɛlu,pɐˈpɛɫ,pa.ˈpɛ.lu,pɐ.ˈpɛɫ,pa,pɐ,FALSE,,3,2,1,1,Initial,Initial,0,ˈpɛ,0,ˈpɛɫ,,papel,paper,Bandeira2017[366-412]
Angolar,paˈpɛlu,pɐˈpɛɫ,pa.ˈpɛ.lu,pɐ.ˈpɛɫ,pɛ,pɛ,TRUE,,3,2,2,2,Medial,Final,pa,lu,pɐ,-,,papel,paper,Bandeira2017[366-412]
Angolar,paˈpɛlu,pɐˈpɛɫ,pa.ˈpɛ.lu,pɐ.ˈpɛɫ,lu,ɫ,FALSE,,3,2,3,3,Final,-,ˈpɛ,3,ˈpɛɫ,-,,papel,paper,Bandeira2017[366-412]
Angolar,ˈpɔtɔ,ˈpoɾtɐ,ˈpɔ.tɔ,ˈpoɾ.tɐ,pɔ,poɾ,FALSE,,2,2,1,1,Initial,Initial,0,tɔ,0,tɐ,,porta,door,Bandeira2017[366-412]
Angolar,ˈpɔtɔ,ˈpoɾtɐ,ˈpɔ.tɔ,ˈpoɾ.tɐ,tɔ,tɐ,FALSE,,2,2,2,2,Final,Final,ˈpɔ,2,ˈpoɾ,2,,porta,door,Bandeira2017[366-412]
Angolar,liˈθõ,liˈsɐ̃w̃,li.ˈθõ,li.ˈsɐ̃w̃,li,li,TRUE,,2,2,1,1,Initial,Initial,0,ˈθõ,0,ˈsɐ̃w̃,,lição,lesson,Bandeira2017[366-412]
Angolar,liˈθõ,liˈsɐ̃w̃,li.ˈθõ,li.ˈsɐ̃w̃,li,li,TRUE,,,,1,1,,,,,,,,lição,lesson,Bandeira2017[366-412]
Angolar,liˈθõ,liˈsɐ̃w̃,li.ˈθõ,li.ˈsɐ̃w̃,θõ,sɐ̃w̃,FALSE,,2,2,2,2,Final,Final,li,2,li,2,,lição,lesson,Bandeira2017[366-412]
Angolar,ˈlɛtu,ˈʀɛʃtu,ˈlɛ.tu,ˈʀɛʃ.tu,lɛ,ʀɛʃ,FALSE,,2,2,1,1,Initial,Initial,0,tu,0,tu,,resto,leftovers,Bandeira2017[366-412]
Angolar,ˈlɛtu,ˈʀɛʃtu,ˈlɛ.tu,ˈʀɛʃ.tu,tu,tu,TRUE,,,,2,2,,,,,,,,resto,leftovers,Bandeira2017[366-412]
Angolar,ˈlɛtu,ˈʀɛʃtu,ˈlɛ.tu,ˈʀɛʃ.tu,tu,tu,TRUE,,2,2,2,2,Final,Final,ˈlɛ,2,ˈʀɛʃ,2,,resto,leftovers,Bandeira2017[366-412]
Angolar,θaˈbɔ,sɐˈbɐ̃w̃,θa.ˈbɔ,sɐ.ˈbɐ̃w̃,θa,sɐ,FALSE,,2,2,1,1,Initial,Initial,0,ˈbɔ,0,ˈbɐ̃w̃,,sabão,soap,Bandeira2017[366-412]
Angolar,θaˈbɔ,sɐˈbɐ̃w̃,θa.ˈbɔ,sɐ.ˈbɐ̃w̃,bɔ,bɐ̃w̃,FALSE,,2,2,2,2,Final,Final,θa,2,sɐ,2,,sabão,soap,Bandeira2017[366-412]
Angolar,ˈθɛlɐ,ˈsɛʀɐ,ˈθɛ.lɐ,ˈsɛ.ʀɐ,θɛ,sɛ,FALSE,,2,2,1,1,Initial,Initial,0,lɐ,0,ʀɐ,,serra,saw,Bandeira2017[366-412]
Angolar,ˈθɛlɐ,ˈsɛʀɐ,ˈθɛ.lɐ,ˈsɛ.ʀɐ,lɐ,ʀɐ,FALSE,,2,2,2,2,Final,Final,ˈθɛ,2,ˈsɛ,2,,serra,saw,Bandeira2017[366-412]
Angolar,ˈt̠ʃĩtɐ,ˈtĩtɐ,ˈt̠ʃĩ.tɐ,ˈtĩ.tɐ,t̠ʃĩ,tĩ,FALSE,,2,2,1,1,Initial,Initial,0,tɐ,0,tɐ,,tinta,ink,Bandeira2017[366-412]
Angolar,ˈt̠ʃĩtɐ,ˈtĩtɐ,ˈt̠ʃĩ.tɐ,ˈtĩ.tɐ,tɐ,tɐ,TRUE,,,,2,2,,,,,,,,tinta,ink,Bandeira2017[366-412]
Angolar,ˈt̠ʃĩtɐ,ˈtĩtɐ,ˈt̠ʃĩ.tɐ,ˈtĩ.tɐ,tɐ,tɐ,TRUE,,2,2,2,2,Final,Final,ˈt̠ʃĩ,2,ˈtĩ,2,,tinta,ink,Bandeira2017[366-412]
Angolar,tɔˈmɛ̃tu,toʁ'mẽtu,tɔ.ˈmɛ̃.tu,toʁ.'mẽ.tu,tɔ,toʁ,FALSE,,3,3,1,1,Initial,Initial,0,ˈmɛ̃,0,ˈmẽ,,tormento,"noise, confusion",Bandeira2017[366-412]
Angolar,tɔˈmɛ̃tu,toʁ'mẽtu,tɔ.ˈmɛ̃.tu,toʁ.'mẽ.tu,mɛ̃,mẽ,FALSE,,3,3,2,2,Medial,Medial,tɔ,tu,toʁ,tu,,tormento,"noise, confusion",Bandeira2017[366-412]
Angolar,tɔˈmɛ̃tu,toʁ'mẽtu,tɔ.ˈmɛ̃.tu,toʁ.'mẽ.tu,tu,tu,TRUE,,,,3,3,,,,,,,,tormento,"noise, confusion",Bandeira2017[366-412]
Angolar,tɔˈmɛ̃tu,toʁ'mẽtu,tɔ.ˈmɛ̃.tu,toʁ.'mẽ.tu,tu,tu,TRUE,,3,3,3,3,Final,Final,ˈmɛ̃,3,ˈmẽ,3,,tormento,"noise, confusion",Bandeira2017[366-412]
Angolar,uˈtu,ˈmofu,u.ˈtu,ˈmo.fu,u,mo,FALSE,,2,2,1,1,Initial,Initial,0,ˈtu,0,fu,,mofo,mold,Bandeira2017[366-412]
Angolar,uˈtu,ˈmofu,u.ˈtu,ˈmo.fu,tu,fu,FALSE,,2,2,2,2,Final,Final,u,2,ˈmo,2,,mofo,mold,Bandeira2017[366-412]
Angolar,ˈvɛdɛ,vɨɾˈdadɨ,ˈvɛ.dɛ,vɨɾ.ˈda.dɨ,vɛ,vɨɾ,FALSE,,2,3,1,1,Initial,Initial,0,dɛ,0,ˈda,,verdade,truth,Bandeira2017[366-412]
Angolar,ˈvɛdɛ,vɨɾˈdadɨ,ˈvɛ.dɛ,vɨɾ.ˈda.dɨ,dɛ,da,FALSE,,2,3,2,2,Final,Medial,ˈvɛ,-,vɨɾ,dɨ,,verdade,truth,Bandeira2017[366-412]
Angolar,ˈvɛdɛ,vɨɾˈdadɨ,ˈvɛ.dɛ,vɨɾ.ˈda.dɨ,-,dɨ,FALSE,,2,3,-,3,-,Final,dɛ,-,ˈda,3,,verdade,truth,Bandeira2017[366-412]
