Language,SourceWord,TargetWord,SourceWordSyl,TargetWordSyl,SourceWordSyllabe,TargetWordSyllabe,SourceWordSyl Length,TargetWordSyl Length,PositionSource,PositionTarget,Simple PositionSource,Simple PositionTarget,Previous Source,Next Source,Previous Target,Next Target,Process,TargetOrthography,Translation,References,Notes
Principense,uˈgagu,ˈgagu,u.ˈga.gu,ˈga.gu,u,-,3,2,1,-,Initial,-,0,ˈga,0,ˈga,,gago,stutterer,Bandeira2017[366-412],
Principense,uˈgagu,ˈgagu,u.ˈga.gu,ˈga.gu,ˈga,ˈga,3,2,2,1,Medial,Initial,u,gu,-,gu,,gago,stutterer,Bandeira2017[366-412],
Principense,uˈgagu,ˈgagu,u.ˈga.gu,ˈga.gu,gu,gu,3,2,3,2,Final,Final,ˈga,3,ˈga,2,,gago,stutterer,Bandeira2017[366-412],
Principense,ˈga:vi,buˈnitu,ˈga:.vi,bu.ˈni.tu,,,2,3,,,#N/A,#N/A,0,,0,,,bonito,handsome,Bandeira2017[366-412],Not of portuguese origin
Principense,ˈgodo,goɾˈdu,ˈgo.do,goɾ.ˈdu,ˈgo,goɾ,2,2,1,1,Initial,Initial,0,do,0,ˈdu,,gordo,fat,Bandeira2017[366-412],
Principense,ˈgodo,goɾˈdu,ˈgo.do,goɾ.ˈdu,do,ˈdu,2,2,2,2,Final,Final,ˈgo,2,goɾ,2,,gordo,fat,Bandeira2017[366-412],
Principense,kaˈĩ,kɐˈĩ,ka.ˈĩ,kɐ.ˈĩ,ka,kɐ,2,2,1,1,Initial,Initial,0,ˈĩ,0,ˈĩ,,caim,miser,Bandeira2017[366-412],
Principense,kaˈĩ,kɐˈĩ,ka.ˈĩ,kɐ.ˈĩ,ˈĩ,ˈĩ,2,2,2,2,Final,Final,ka,2,kɐ,2,,caim,miser,Bandeira2017[366-412],
Principense,ˈkasu,ɐvɐˈɾẽtu,ˈka.su,ɐ.vɐ.ˈɾẽ.tu,,,2,4,,,#N/A,#N/A,0,,0,,,avarento,miser,Bandeira2017[366-412],Not of portuguese origin
Principense,kuˈpadu,kulˈpadu,ku.ˈpa.du,kul.ˈpa.du,ku,kul,3,3,1,1,Initial,Initial,0,ˈpa,0,ˈpa,,culpado,guilty,Bandeira2017[366-412],
Principense,kuˈpadu,kulˈpadu,ku.ˈpa.du,kul.ˈpa.du,ˈpa,ˈpa,3,3,2,2,Medial,Medial,ku,du,kul,du,,culpado,guilty,Bandeira2017[366-412],
Principense,kuˈpadu,kulˈpadu,ku.ˈpa.du,kul.ˈpa.du,du,du,3,3,3,3,Final,Final,ˈpa,3,ˈpa,3,,culpado,guilty,Bandeira2017[366-412],
Principense,ˈkutu,ˈkuɾtu,ˈku.tu,ˈkuɾ.tu,ˈku,ˈkuɾ,2,2,1,1,Initial,Initial,0,tu,0,tu,,curto,short,Bandeira2017[366-412],
Principense,ˈkutu,ˈkuɾtu,ˈku.tu,ˈkuɾ.tu,tu,tu,2,2,2,2,Final,Final,ˈku,2,ˈkuɾ,2,,curto,short,Bandeira2017[366-412],
Principense,ukuˈru,ˈkɾu,u.ku.ˈru,ˈkɾu,u,-,3,1,1,-,Initial,-,0,ku,0,ˈkɾu,,cru,raw,Bandeira2017[366-412],
Principense,ukuˈru,ˈkɾu,u.ku.ˈru,ˈkɾu,ku,ˈkɾu,3,1,2,1,Medial,Final,u,ˈru,-,-,,cru,raw,Bandeira2017[366-412],
Principense,ukuˈru,ˈkɾu,u.ku.ˈru,ˈkɾu,ˈru,-,3,1,3,-,Final,-,ku,3,ˈkɾu,-,,cru,raw,Bandeira2017[366-412],
Principense,uˈkuʀu,ʃˈkuɾu,u.ˈku.ʀu,ʃ.ˈku.ɾu,u,ʃ,3,3,1,1,Initial,Initial,0,ku,0,ˈku,,escuro,dark,Bandeira2017[366-412],
Principense,uˈkuʀu,ʃˈkuɾu,u.ˈku.ʀu,ʃ.ˈku.ɾu,ku,ˈku,3,3,2,2,Medial,Medial,u,ˈru,ʃ,ɾu,,escuro,dark,Bandeira2017[366-412],
Principense,uˈkuʀu,ʃˈkuɾu,u.ˈku.ʀu,ʃ.ˈku.ɾu,ˈru,ɾu,3,3,3,3,Final,Final,ku,3,ˈku,3,,escuro,dark,Bandeira2017[366-412],
Principense,ˈlĩpu,ˈlĩpu,ˈlĩ.pu,ˈlĩ.pu,ˈlĩ,ˈlĩ,2,3,1,1,Initial,Initial,0,pu,0,pu,,limpo,clean,Bandeira2017[366-412],
Principense,ˈlĩpu,ˈlĩpu,ˈlĩ.pu,ˈlĩ.pu,pu,pu,2,3,2,2,Final,Medial,ˈlĩ,2,ˈlĩ,2,,limpo,clean,Bandeira2017[366-412],
Principense,ˈlõgo,ˈaltu,ˈlõ.go,ˈal.tu,ˈlõ,ˈal,2,2,1,1,Initial,Initial,0,go,0,tu,,alto,tall,Bandeira2017[366-412],
Principense,ˈlõgo,ˈaltu,ˈlõ.go,ˈal.tu,go,tu,2,2,2,2,Final,Final,ˈlõ,2,ˈal,2,,alto,tall,Bandeira2017[366-412],
Principense,ˈmagu,ˈmagɾu,ˈma.gu,ˈma.gɾu,ˈma,ˈma,2,2,1,1,Initial,Initial,0,gu,0,gɾu,,magro,thin,Bandeira2017[366-412],
Principense,ˈmagu,ˈmagɾu,ˈma.gu,ˈma.gɾu,gu,gɾu,2,2,2,2,Final,Final,ˈma,2,ˈma,2,,magro,thin,Bandeira2017[366-412],
Principense,maˈloko,mɐˈluku,ma.ˈlo.ko,mɐ.ˈlu.ku,ma,mɐ,3,3,1,1,Initial,Initial,0,ˈlo,0,ˈlu,assimilation,maluco,crazy,Bandeira2017[366-412],
Principense,maˈloko,mɐˈluku,ma.ˈlo.ko,mɐ.ˈlu.ku,ˈlo,ˈlu,3,3,2,2,Medial,Medial,ma,ko,mɐ,ku,,maluco,crazy,Bandeira2017[366-412],
Principense,maˈloko,mɐˈluku,ma.ˈlo.ko,mɐ.ˈlu.ku,ko,ku,3,3,3,3,Final,Final,ˈlo,3,ˈlu,3,,maluco,crazy,Bandeira2017[366-412],
Principense,ˈmɐ̃su,ˈmɐ̃su,ˈmɐ̃.su,ˈmɐ̃.su,ˈmɐ̃,ˈmɐ̃,2,2,1,1,Initial,Initial,0,su,0,su,,manso,meek,Bandeira2017[366-412],
Principense,ˈmɐ̃su,ˈmɐ̃su,ˈmɐ̃.su,ˈmɐ̃.su,su,su,2,2,2,2,Final,Final,ˈmɐ̃,2,ˈmɐ̃,2,,manso,meek,Bandeira2017[366-412],
Principense,ˈmjo,mɨˈʎoɾ,ˈmjo,mɨ.ˈʎoɾ,ˈmjo,mɨ,1,2,1,1,Final,Initial,0,-,0,ˈʎoɾ,metathesis,melhor,better,Bandeira2017[366-412],
Principense,ˈmjo,mɨˈʎoɾ,ˈmjo,mɨ.ˈʎoɾ,-,ˈʎoɾ,1,2,-,2,-,Final,ˈmjo,-,mɨ,2,,melhor,better,Bandeira2017[366-412],
Principense,ˈmɔli,ˈmolɨ,ˈmɔ.li,ˈmo.lɨ,ˈmɔ,ˈmo,2,2,1,1,Initial,Initial,0,li,0,lɨ,,mole,soft,Bandeira2017[366-412],
Principense,ˈmɔli,ˈmolɨ,ˈmɔ.li,ˈmo.lɨ,li,lɨ,2,2,2,2,Final,Final,ˈmɔ,2,ˈmo,2,,mole,soft,Bandeira2017[366-412],
Principense,ˈmwadu,muˈʎadu,ˈmwa.du,mu.ˈʎa.du,ˈmwa,mu,2,3,1,1,Initial,Initial,0,-,0,ˈʎa,metathesis,molhado,wet,Bandeira2017[366-412],
Principense,ˈmwadu,muˈʎadu,ˈmwa.du,mu.ˈʎa.du,-,ˈʎa,2,3,-,2,-,Medial,ˈmwa,du,mu,du,,molhado,wet,Bandeira2017[366-412],
Principense,ˈmwadu,muˈʎadu,ˈmwa.du,mu.ˈʎa.du,du,du,2,3,2,3,Final,Final,-,2,ˈʎa,3,,molhado,wet,Bandeira2017[366-412],
Principense,ˈmoro,ˈmoɾu,ˈmo.ro,ˈmo.ɾu,ˈmo,ˈmo,2,2,1,1,Initial,Initial,0,ro,0,ɾu,,mouro,moorish,Bandeira2017[366-412],
Principense,ˈmoro,ˈmoɾu,ˈmo.ro,ˈmo.ɾu,ro,ɾu,2,2,2,2,Final,Final,ˈmo,2,ˈmo,2,,mouro,moorish,Bandeira2017[366-412],
Principense,ˈmudu,ˈmudu,ˈmu.du,ˈmu.du,ˈmu,ˈmu,2,2,1,1,Initial,Initial,0,du,0,du,,mudo,mute,Bandeira2017[366-412],
Principense,ˈmudu,ˈmudu,ˈmu.du,ˈmu.du,du,du,2,2,2,2,Final,Final,ˈmu,2,ˈmu,2,,mudo,mute,Bandeira2017[366-412],
Principense,niˈmigu,inɨˈmigu,ni.ˈmi.gu,i.nɨ.ˈmi.gu,-,i,3,4,-,1,-,Initial,0,ni,0,nɨ,metathesis,inimigo,enemy,Bandeira2017[366-412],
Principense,niˈmigu,inɨˈmigu,ni.ˈmi.gu,i.nɨ.ˈmi.gu,ni,nɨ,3,4,1,2,Initial,Medial,-,ˈmi,i,ˈmi,,inimigo,enemy,Bandeira2017[366-412],
Principense,niˈmigu,inɨˈmigu,ni.ˈmi.gu,i.nɨ.ˈmi.gu,ˈmi,ˈmi,3,4,2,3,Medial,Medial,ni,gu,nɨ,gu,,inimigo,enemy,Bandeira2017[366-412],
Principense,niˈmigu,inɨˈmigu,ni.ˈmi.gu,i.nɨ.ˈmi.gu,gu,gu,3,4,3,4,Final,Final,ˈmi,3,ˈmi,4,,inimigo,enemy,Bandeira2017[366-412],
Principense,ˈpjɔrɔ,piˈoɾ,ˈpjɔ.rɔ,pi.ˈoɾ,ˈpjɔ,pi,2,2,1,1,Initial,Initial,0,rɔ,0,ˈoɾ,,pior,worse,Bandeira2017[366-412],
Principense,ˈpjɔrɔ,piˈoɾ,ˈpjɔ.rɔ,pi.ˈoɾ,rɔ,ˈoɾ,2,2,2,2,Final,Final,ˈpjɔ,2,pi,2,,pior,worse,Bandeira2017[366-412],
Principense,ˈpɔbi,ˈpobɾɨ,ˈpɔ.bi,ˈpo.bɾɨ,ˈpɔ,ˈpo,2,2,1,1,Initial,Initial,0,bi,0,bɾɨ,metathesis,pobre,poor,Bandeira2017[366-412],
Principense,ˈpɔbi,ˈpobɾɨ,ˈpɔ.bi,ˈpo.bɾɨ,bi,bɾɨ,2,2,2,2,Final,Final,ˈpɔ,2,ˈpo,2,,pobre,poor,Bandeira2017[366-412],
Principense,podeˈrozo,pudɨˈɾozu,po.de.ˈro.zo,pu.dɨ.ˈɾo.zu,po,pu,4,4,1,1,Initial,Initial,0,de,0,dɨ,,poderoso,powerful,Bandeira2017[366-412],
Principense,podeˈrozo,pudɨˈɾozu,po.de.ˈro.zo,pu.dɨ.ˈɾo.zu,de,dɨ,4,4,2,2,Medial,Medial,po,ˈro,pu,ˈɾo,,poderoso,powerful,Bandeira2017[366-412],
Principense,podeˈrozo,pudɨˈɾozu,po.de.ˈro.zo,pu.dɨ.ˈɾo.zu,ˈro,ˈɾo,4,4,3,3,Medial,Medial,de,zo,dɨ,zu,,poderoso,powerful,Bandeira2017[366-412],
Principense,podeˈrozo,pudɨˈɾozu,po.de.ˈro.zo,pu.dɨ.ˈɾo.zu,zo,zu,4,4,4,4,Final,Final,ˈro,4,ˈɾo,4,,poderoso,powerful,Bandeira2017[366-412],
Principense,ˈriku,ˈʀiku,ˈri.ku,ˈʀi.ku,ˈri,ˈʀi,2,2,1,1,Initial,Initial,0,ˈku,0,ku,,rico,rich,Bandeira2017[366-412],
Principense,ˈriku,ˈʀiku,ˈri.ku,ˈʀi.ku,ˈku,ku,2,2,2,2,Final,Final,ˈri,2,ˈʀi,2,,rico,rich,Bandeira2017[366-412],
Principense,ˈrizu,ˈʀiʒu,ˈri.zu,ˈʀi.ʒu,ˈri,ˈʀi,2,2,1,1,Initial,Initial,0,zu,0,ʒu,,rijo,hard,Bandeira2017[366-412],
Principense,ˈrizu,ˈʀiʒu,ˈri.zu,ˈʀi.ʒu,zu,ʒu,2,2,2,2,Final,Final,ˈri,2,ˈʀi,2,,rijo,hard,Bandeira2017[366-412],
Principense,ˈsadu,ɐˈsadu,ˈsa.du,ɐ.ˈsa.du,-,ɐ,2,3,-,1,-,Initial,0,ˈsa,0,ˈsa,metathesis,assado,roast,Bandeira2017[366-412],
Principense,ˈsadu,ɐˈsadu,ˈsa.du,ɐ.ˈsa.du,ˈsa,ˈsa,2,3,2,2,Final,Medial,-,du,ɐ,du,,assado,roast,Bandeira2017[366-412],
Principense,ˈsadu,ɐˈsadu,ˈsa.du,ɐ.ˈsa.du,du,du,2,3,2,3,Final,Final,ˈsa,2,ˈsa,3,,assado,roast,Bandeira2017[366-412],
Principense,ˈsɛgu,ˈsɛɡu,ˈsɛ.gu,ˈsɛ.gu,ˈsɛ,ˈsɛ,2,2,1,1,Initial,Initial,0,gu,0,gu,,cego,blind,Bandeira2017[366-412],
Principense,ˈsɛgu,ˈsɛɡu,ˈsɛ.gu,ˈsɛ.gu,gu,gu,2,2,2,2,Final,Final,ˈsɛ,2,ˈsɛ,2,,cego,blind,Bandeira2017[366-412],
Principense,ˈsudu,ˈsuɾdu,ˈsu.du,ˈsuɾ.du,ˈsu,ˈsuɾ,2,2,1,1,Initial,Initial,0,du,0,du,,surdo,deaf,Bandeira2017[366-412],
Principense,ˈsudu,ˈsuɾdu,ˈsu.du,ˈsuɾ.du,du,du,2,2,2,2,Final,Final,ˈsu,2,ˈsuɾ,2,,surdo,deaf,Bandeira2017[366-412],
Principense,suˈgadu,ẽʃuˈgadu,su.ˈga.du,ẽ.ʃu.ˈga.du,-,ẽ,3,4,-,1,-,Initial,0,su,0,ʃu,,enxugado,lean,Bandeira2017[366-412],
Principense,suˈgadu,ẽʃuˈgadu,su.ˈga.du,ẽ.ʃu.ˈga.du,su,ʃu,3,4,1,2,Initial,Medial,-,ˈga,ẽ,ˈga,,enxugado,lean,Bandeira2017[366-412],
Principense,suˈgadu,ẽʃuˈgadu,su.ˈga.du,ẽ.ʃu.ˈga.du,ˈga,ˈga,3,4,2,3,Medial,Medial,su,du,ʃu,du,,enxugado,lean,Bandeira2017[366-412],
Principense,suˈgadu,ẽʃuˈgadu,su.ˈga.du,ẽ.ʃu.ˈga.du,du,du,3,4,3,4,Final,Final,ˈga,3,ˈga,4,,enxugado,lean,Bandeira2017[366-412],
Principense,ˈsumi,siˈumɨ,ˈsu.mi,si.ˈu.mɨ,ˈsu,si,2,3,1,1,Initial,Initial,0,-,0,ˈu,metathesis,ciumento,jealous,Bandeira2017[366-412],
Principense,ˈsumi,siˈumɨ,ˈsu.mi,si.ˈu.mɨ,-,ˈu,2,3,-,2,-,Medial,ˈsu,mi,si,mɨ,,ciumento,jealous,Bandeira2017[366-412],
Principense,ˈsumi,siˈumɨ,ˈsu.mi,si.ˈu.mɨ,mi,mɨ,2,3,2,3,Final,Final,-,2,ˈu,3,,ciumento,jealous,Bandeira2017[366-412],
Principense,suˈpɛtu,ʃˈpeɾtu,su.ˈpɛ.tu,ʃ.ˈpeɾ.tu,su,ʃ,3,3,1,1,Initial,Initial,0,ˈpɛ,0,ˈpeɾ,,esperto,clever,Bandeira2017[366-412],
Principense,suˈpɛtu,ʃˈpeɾtu,su.ˈpɛ.tu,ʃ.ˈpeɾ.tu,ˈpɛ,ˈpeɾ,3,3,2,2,Medial,Medial,su,tu,ʃ,tu,,esperto,clever,Bandeira2017[366-412],
Principense,suˈpɛtu,ʃˈpeɾtu,su.ˈpɛ.tu,ʃ.ˈpeɾ.tu,tu,tu,3,3,3,3,Final,Final,ˈpɛ,3,ˈpeɾ,3,,esperto,clever,Bandeira2017[366-412],
Principense,t̠ʃɔkɔˈlɔ,pɨˈkenu,t̠ʃɔ.kɔ.ˈlɔ,pɨ.ˈke.nu,,,3,3,,,#N/A,#N/A,0,,0,,,pequeno,small,Bandeira2017[366-412],Not of portuguese origin
Principense,ˈvɛ,ˈveʎu,ˈvɛ,ˈve.ʎu,ˈvɛ,ˈve,1,2,1,1,Final,Initial,0,-,0,ʎu,metathesis,velho,old,Bandeira2017[366-412],
Principense,ˈvɛ,ˈveʎu,ˈvɛ,ˈve.ʎu,-,ʎu,1,2,-,2,-,Final,ˈvɛ,-,ˈve,2,,velho,old,Bandeira2017[366-412],
Principense,ˈzɛdu,ɐˈzedu,ˈzɛ.du,ɐ.ˈze.du,-,ɐ,2,3,-,1,-,Initial,0,ˈzɛ,0,ˈze,metathesis,azedo,sour,Bandeira2017[366-412],
Principense,ˈzɛdu,ɐˈzedu,ˈzɛ.du,ɐ.ˈze.du,ˈzɛ,ˈze,2,3,1,2,Initial,Medial,-,du,ɐ,du,,azedo,sour,Bandeira2017[366-412],
Principense,ˈzɛdu,ɐˈzedu,ˈzɛ.du,ɐ.ˈze.du,du,du,2,3,2,3,Final,Final,ˈzɛ,2,ˈze,3,,azedo,sour,Bandeira2017[366-412],
Principense,ˈzudɐ,pɨˈsoɐ,ˈzu.dɐ,pɨ.ˈso.ɐ,,,2,3,,,#N/A,#N/A,0,,0,,,pessoa,person,Bandeira2017[366-412],Not of portuguese origin
Principense,ˈdɛʃi,ˈdeʃ,ˈdɛ.ʃi,ˈdeʃ,ˈdɛ,ˈdeʃ,2,1,1,1,Initial,Final,0,ʃi,0,-,,dez,ten,Bandeira2017[366-412],
Principense,ˈdɛʃi,ˈdeʃ,ˈdɛ.ʃi,ˈdeʃ,ʃi,-,2,1,2,-,Final,-,ˈdɛ,2,ˈdeʃ,-,,dez,ten,Bandeira2017[366-412],
Principense,ˈdosu,ˈdojʃ,ˈdo.su,ˈdojʃ,ˈdo,ˈdojʃ,2,1,1,1,Initial,Final,0,su,0,-,,dois,two,Bandeira2017[366-412],
Principense,ˈdosu,ˈdojʃ,ˈdo.su,ˈdojʃ,su,-,2,1,2,-,Final,-,ˈdo,2,ˈdojʃ,-,,dois,two,Bandeira2017[366-412],
Principense,ˈkwatu,ˈkwatɾu,ˈkwa.tu,ˈkwa.tɾu,ˈkwa,ˈkwa,2,2,1,1,Initial,Initial,0,tu,0,tɾu,,quatro,four,Bandeira2017[366-412],
Principense,ˈkwatu,ˈkwatɾu,ˈkwa.tu,ˈkwa.tɾu,tu,tɾu,2,2,2,2,Final,Final,ˈkwa,2,ˈkwa,2,,quatro,four,Bandeira2017[366-412],
Principense,ˈlitu,ˈlitɾu,ˈli.tu,ˈli.tɾu,ˈli,ˈli,2,2,1,1,Initial,Initial,0,tu,0,tɾu,,litro,litre,Bandeira2017[366-412],
Principense,ˈlitu,ˈlitɾu,ˈli.tu,ˈli.tɾu,tu,tɾu,2,2,2,2,Final,Final,ˈli,2,ˈli,2,,litro,litre,Bandeira2017[366-412],
Principense,mɛˈtɛdi,mɨˈtadɨ,mɛ.ˈtɛ.di,mɨ.ˈta.dɨ,mɛ,mɨ,3,3,1,1,Initial,Initial,0,ˈtɛ,0,ˈta,assimilation,metade,half,Bandeira2017[366-412],
Principense,mɛˈtɛdi,mɨˈtadɨ,mɛ.ˈtɛ.di,mɨ.ˈta.dɨ,ˈtɛ,ˈta,3,3,2,2,Medial,Medial,mɛ,di,mɨ,dɨ,,metade,half,Bandeira2017[366-412],
Principense,mɛˈtɛdi,mɨˈtadɨ,mɛ.ˈtɛ.di,mɨ.ˈta.dɨ,di,dɨ,3,3,3,3,Final,Final,ˈtɛ,3,ˈta,3,,metade,half,Bandeira2017[366-412],
Principense,ˈnɔvɛ,ˈnovɨ,ˈnɔ.vɛ,ˈno.vɨ,ˈnɔ,ˈno,2,2,1,1,Initial,Initial,0,vɛ,0,vɨ,,nove,nine,Bandeira2017[366-412],
Principense,ˈnɔvɛ,ˈnovɨ,ˈnɔ.vɛ,ˈno.vɨ,vɛ,vɨ,2,2,2,2,Final,Final,ˈnɔ,2,ˈno,2,,nove,nine,Bandeira2017[366-412],
Principense,piˈmew,pɾiˈmɐjɾu,pi.ˈmew,pɾi.ˈmɐj.ɾu,pi,pɾi,2,3,1,1,Initial,Initial,0,ˈmew,0,ˈmɐj,metathesis,primeiro,first,Bandeira2017[366-412],
Principense,piˈmew,pɾiˈmɐjɾu,pi.ˈmew,pɾi.ˈmɐj.ɾu,ˈmew,ˈmɐj,2,3,2,2,Final,Medial,pi,-,pɾi,ɾu,,primeiro,first,Bandeira2017[366-412],
Principense,piˈmew,pɾiˈmɐjɾu,pi.ˈmew,pɾi.ˈmɐj.ɾu,-,ɾu,2,3,-,3,-,Final,ˈmew,-,ˈmɐj,3,,primeiro,first,Bandeira2017[366-412],
Principense,ˈsej,ˈsejʃ,ˈsej,ˈsejʃ,ˈsej,ˈsejʃ,1,1,1,1,Final,Final,0,1,0,1,,seis,six,Bandeira2017[366-412],
Principense,ˈsɛt̠ʃi,ˈsɛtɨ,ˈsɛ.t̠ʃi,ˈsɛ.tɨ,ˈsɛ,ˈsɛ,2,2,1,1,Initial,Initial,0,t̠ʃi,0,tɨ,,sete,seven,Bandeira2017[366-412],
Principense,ˈsɛt̠ʃi,ˈsɛtɨ,ˈsɛ.t̠ʃi,ˈsɛ.tɨ,t̠ʃi,tɨ,2,2,2,2,Final,Final,ˈsɛ,2,ˈsɛ,2,,sete,seven,Bandeira2017[366-412],
Principense,ˈʃĩku,ˈsĩku,ˈʃĩ.ku,ˈsĩ.ku,ˈʃĩ,ˈsĩ,2,2,1,1,Initial,Initial,0,ku,0,ku,,cinco,five,Bandeira2017[366-412],
Principense,ˈʃĩku,ˈsĩku,ˈʃĩ.ku,ˈsĩ.ku,ku,ku,2,2,2,2,Final,Final,ˈʃĩ,2,ˈsĩ,2,,cinco,five,Bandeira2017[366-412],
Principense,nˈtɛru,ĩˈtɐjɾu,n.ˈtɛ.ru,ĩ.ˈtɐj.ɾu,n,ĩ,3,3,1,1,Initial,Initial,0,ˈtɛ,0,ˈtɐj,assimilation,inteiro,entire,Bandeira2017[366-412],
Principense,nˈtɛru,ĩˈtɐjɾu,n.ˈtɛ.ru,ĩ.ˈtɐj.ɾu,ˈtɛ,ˈtɐj,3,3,2,2,Medial,Medial,n,ru,ĩ,ɾu,,inteiro,entire,Bandeira2017[366-412],
Principense,nˈtɛru,ĩˈtɐjɾu,n.ˈtɛ.ru,ĩ.ˈtɐj.ɾu,ru,ɾu,3,3,3,3,Final,Final,ˈtɛ,3,ˈtɐj,3,,inteiro,entire,Bandeira2017[366-412],
Principense,ˈte:ʃi,ˈtɾeʃ,ˈte:.ʃi,ˈtɾeʃ,ˈte:,ˈtɾeʃ,2,1,1,1,Initial,Final,0,ʃi,0,-,,três,three,Bandeira2017[366-412],
Principense,ˈte:ʃi,ˈtɾeʃ,ˈte:.ʃi,ˈtɾeʃ,ʃi,-,2,1,2,-,Final,-,ˈte:,2,ˈtɾeʃ,-,,três,three,Bandeira2017[366-412],
Principense,ˈũa,ˈũ,ˈũa,ˈũ,ˈũa,ˈũ,1,1,1,1,Final,Final,0,1,0,1,assimilation,um,one,Bandeira2017[366-412],
Principense,ˈwetu,ˈojtu,ˈwe.tu,ˈoj.tu,ˈwe,ˈoj,2,2,1,1,Initial,Initial,0,tu,0,tu,,oito,eight,Bandeira2017[366-412],
Principense,ˈwetu,ˈojtu,ˈwe.tu,ˈoj.tu,tu,tu,2,2,2,2,Final,Final,ˈwe,2,ˈoj,2,,oito,eight,Bandeira2017[366-412],
Principense,aˈbili,ɐˈbɾiɫ,a.ˈbi.li,ɐ.ˈbɾiɫ,a,ɐ,3,2,1,1,Initial,Initial,0,ˈbi,0,-,metathesis,abril,April,Bandeira2017[366-412],
Principense,aˈbili,ɐˈbɾiɫ,a.ˈbi.li,ɐ.ˈbɾiɫ,ˈbi,-,3,2,2,-,Medial,-,a,li,ɐ,ˈbɾiɫ,,maio,April,Bandeira2017[366-412],
Principense,aˈbili,ɐˈbɾiɫ,a.ˈbi.li,ɐ.ˈbɾiɫ,li,ˈbɾiɫ,3,2,3,2,Final,Final,ˈbi,3,-,2,,junho,April,Bandeira2017[366-412],
Principense,aˈgoʃto,ɐˈgoʃtu,a.ˈgoʃ.to,ɐ.ˈgoʃ.tu,a,ɐ,3,3,1,1,Initial,Initial,0,ˈgoʃ,0,ˈgoʃ,,agosto,August,Bandeira2017[366-412],
Principense,aˈgoʃto,ɐˈgoʃtu,a.ˈgoʃ.to,ɐ.ˈgoʃ.tu,ˈgoʃ,ˈgoʃ,3,3,2,2,Medial,Medial,a,to,ɐ,tu,,agosto,August,Bandeira2017[366-412],
Principense,aˈgoʃto,ɐˈgoʃtu,a.ˈgoʃ.to,ɐ.ˈgoʃ.tu,to,tu,3,3,3,3,Final,Final,ˈgoʃ,3,ˈgoʃ,3,,agosto ,August,Bandeira2017[366-412],
Principense,aˈmɐ̃,ɐmɐˈɲɐ̃,a.ˈmɐ̃,ɐ.mɐ.ˈɲɐ̃,a,ɐ,2,3,1,1,Initial,Initial,0,ˈmɐ̃,0,mɐ,metathesis,amanhã,tomorrow,Bandeira2017[366-412],
Principense,aˈmɐ̃,ɐmɐˈɲɐ̃,a.ˈmɐ̃,ɐ.mɐ.ˈɲɐ̃,ˈmɐ̃,mɐ,2,3,2,2,Final,Medial,a,-,ɐ,ˈɲɐ̃,,amanhã,tomorrow,Bandeira2017[366-412],
Principense,aˈmɐ̃,ɐmɐˈɲɐ̃,a.ˈmɐ̃,ɐ.mɐ.ˈɲɐ̃,-,ˈɲɐ̃,2,3,-,3,-,Final,ˈmɐ̃,-,mɐ,3,,amanhã,tomorrow,Bandeira2017[366-412],
Principense,ɔˈtɔ̃t̠ʃi,ɐ̃tiˈõtɐ̃j̃,ɔ.ˈtɔ̃.t̠ʃi,ɐ̃.ti.ˈõ.tɐ̃j̃,ɔ,ɐ̃,3,4,1,1,Initial,Initial,0,ˈtɔ̃,0,ti,metathesis,anteontem,the day before yesterday,Bandeira2017[366-412],
Principense,ɔˈtɔ̃t̠ʃi,ɐ̃tiˈõtɐ̃j̃,ɔ.ˈtɔ̃.t̠ʃi,ɐ̃.ti.ˈõ.tɐ̃j̃,ˈtɔ̃,ti,3,4,2,2,Medial,Medial,ɔ,-,ɐ̃,ˈõ,,anteontem,the day before yesterday,Bandeira2017[366-412],
Principense,ɔˈtɔ̃t̠ʃi,ɐ̃tiˈõtɐ̃j̃,ɔ.ˈtɔ̃.t̠ʃi,ɐ̃.ti.ˈõ.tɐ̃j̃,-,ˈõ,3,4,-,3,-,Medial,ˈtɔ̃,t̠ʃi,ti,tɐ̃j̃,,anteontem,the day before yesterday,Bandeira2017[366-412],
Principense,ɔˈtɔ̃t̠ʃi,ɐ̃tiˈõtɐ̃j̃,ɔ.ˈtɔ̃.t̠ʃi,ɐ̃.ti.ˈõ.tɐ̃j̃,t̠ʃi,tɐ̃j̃,3,4,3,4,Final,Final,-,3,ˈõ,4,,anteontem,the day before yesterday,Bandeira2017[366-412],
Principense,deˈzẽbu,dɨˈzẽbɾu,de.ˈzẽ.bu,dɨ.ˈzẽ.bɾu,de,dɨ,3,3,1,1,Initial,Initial,0,ˈzẽ,0,ˈzẽ,,dezembro,December,Bandeira2017[366-412],
Principense,deˈzẽbu,dɨˈzẽbɾu,de.ˈzẽ.bu,dɨ.ˈzẽ.bɾu,ˈzẽ,ˈzẽ,3,3,2,2,Medial,Medial,de,bu,dɨ,bɾu,,dezembro,December,Bandeira2017[366-412],
Principense,deˈzẽbu,dɨˈzẽbɾu,de.ˈzẽ.bu,dɨ.ˈzẽ.bɾu,bu,bɾu,3,3,3,3,Final,Final,ˈzẽ,3,ˈzẽ,3,,dezembro,December,Bandeira2017[366-412],
Principense,ˈdja,diˈa,ˈdja,di.ˈa,ˈdja,di,1,2,1,1,Final,Initial,0,-,0,ˈa,metathesis,dia,day,Bandeira2017[366-412],
